,instrumentID_IC,tradedate,instrumentID_IH,ICprice,IHprice,ICpreclose,IHpreclose,ICpre2close,IHpre2close,ICreturn,IHreturn,ICpreret,IHpreret,ICmIH,dret
225,IC1603.CCFX,2016-03-17,IH1603.CCFX,5760.0,2130.0,5565.4,2105.4,5608.0,2080.2,0.03496604017680682,0.011684240524365785,-0.007596291012838874,0.012114219786559133,0.023281799652441038,-0.019710510799398007
226,IC1604.CCFX,2016-03-18,IH1604.CCFX,5799.6,2120.0,5577.6,2100.4,5350.4,2063.6,0.03980206540447506,0.009331555894115384,0.04246411483253598,0.01783291335530146,0.030470509510359678,0.02463120147723452
227,IC1604.CCFX,2016-03-21,IH1604.CCFX,5929.8,2177.0,5799.6,2120.0,5577.6,2100.4,0.022449824125801765,0.02688679245283021,0.03980206540447506,0.009331555894115384,-0.0044369683270284455,0.030470509510359678
228,IC1604.CCFX,2016-03-22,IH1604.CCFX,5921.6,2162.2,5929.8,2177.0,5799.6,2120.0,-0.0013828459644507074,-0.006798346348185658,0.022449824125801765,0.02688679245283021,0.00541550038373495,-0.0044369683270284455
229,IC1604.CCFX,2016-03-23,IH1604.CCFX,5949.2,2160.8,5921.6,2162.2,5929.8,2177.0,0.004660902458794913,-0.0006474886689481485,-0.0013828459644507074,-0.006798346348185658,0.005308391127743062,0.00541550038373495
230,IC1604.CCFX,2016-03-24,IH1604.CCFX,5843.4,2124.0,5949.2,2160.8,5921.6,2162.2,-0.017783903718146976,-0.017030729359496566,0.004660902458794913,-0.0006474886689481485,-0.0007531743586504103,0.005308391127743062
231,IC1604.CCFX,2016-03-25,IH1604.CCFX,5910.4,2134.2,5843.4,2124.0,5949.2,2160.8,0.011465927371051121,0.0048022598870056665,-0.017783903718146976,-0.017030729359496566,0.006663667484045455,-0.0007531743586504103
232,IC1604.CCFX,2016-03-28,IH1604.CCFX,5857.0,2110.8,5910.4,2134.2,5843.4,2124.0,-0.009034921494315062,-0.010964295754849473,0.011465927371051121,0.0048022598870056665,0.001929374260534411,0.006663667484045455
233,IC1604.CCFX,2016-03-29,IH1604.CCFX,5788.8,2103.0,5857.0,2110.8,5910.4,2134.2,-0.011644186443571791,-0.0036952814098920594,-0.009034921494315062,-0.010964295754849473,-0.007948905033679732,0.001929374260534411
234,IC1604.CCFX,2016-03-30,IH1604.CCFX,6020.8,2154.6,5788.8,2103.0,5857.0,2110.8,0.040077390823659576,0.024536376604850085,-0.011644186443571791,-0.0036952814098920594,0.01554101421880949,-0.007948905033679732
235,IC1604.CCFX,2016-03-31,IH1604.CCFX,6020.0,2158.4,6020.8,2154.6,5788.8,2103.0,-0.00013287270794581918,0.0017636684303352634,0.040077390823659576,0.024536376604850085,-0.0018965411382810826,0.01554101421880949
236,IC1604.CCFX,2016-04-01,IH1604.CCFX,6028.0,2164.6,6020.0,2158.4,6020.8,2154.6,0.0013289036544850141,0.0028724981467753707,-0.00013287270794581918,0.0017636684303352634,-0.0015435944922903566,-0.0018965411382810826
237,IC1604.CCFX,2016-04-05,IH1604.CCFX,6190.4,2173.0,6028.0,2164.6,6020.0,2158.4,0.02694094226940935,0.0038806245957683227,0.0013289036544850141,0.0028724981467753707,0.02306031767364103,-0.0015435944922903566
238,IC1604.CCFX,2016-04-06,IH1604.CCFX,6223.4,2164.2,6190.4,2173.0,6028.0,2164.6,0.00533083484104413,-0.00404970087436729,0.02694094226940935,0.0038806245957683227,0.00938053571541142,0.02306031767364103
239,IC1604.CCFX,2016-04-07,IH1604.CCFX,6156.0,2140.8,6223.4,2164.2,6190.4,2173.0,-0.010830092875277142,-0.01081230939839184,0.00533083484104413,-0.00404970087436729,-1.7783476885302463e-05,0.00938053571541142
240,IC1604.CCFX,2016-04-08,IH1604.CCFX,6114.2,2124.2,6156.0,2140.8,6223.4,2164.2,-0.006790123456790198,-0.007754110612855136,-0.010830092875277142,-0.01081230939839184,0.0009639871560649382,-1.7783476885302463e-05
241,IC1604.CCFX,2016-04-11,IH1604.CCFX,6237.0,2145.0,6114.2,2124.2,6156.0,2140.8,0.020084393706453874,0.009791921664626724,-0.006790123456790198,-0.007754110612855136,0.01029247204182715,0.0009639871560649382
242,IC1604.CCFX,2016-04-12,IH1604.CCFX,6239.8,2143.8,6237.0,2145.0,6114.2,2124.2,0.00044893378226706915,-0.0005594405594404606,0.020084393706453874,0.009791921664626724,0.0010083743417075297,0.01029247204182715
243,IC1604.CCFX,2016-04-13,IH1604.CCFX,6306.0,2169.0,6239.8,2143.8,6237.0,2145.0,0.010609314401102576,0.011754827875734675,0.00044893378226706915,-0.0005594405594404606,-0.0011455134746320983,0.0010083743417075297
244,IC1604.CCFX,2016-04-14,IH1604.CCFX,6381.2,2178.2,6306.0,2169.0,6239.8,2143.8,0.011925150650174299,0.0042415859843245585,0.010609314401102576,0.011754827875734675,0.00768356466584974,-0.0011455134746320983
245,IC1605.CCFX,2016-04-15,IH1605.CCFX,6214.6,2173.0,6214.6,2172.2,6131.2,2157.4,0.0,0.0003682902126875831,0.013602557411273475,0.006860109390933511,-0.0003682902126875831,0.006742448020339964
246,IC1605.CCFX,2016-04-18,IH1605.CCFX,6093.2,2149.8,6214.6,2173.0,6214.6,2172.2,-0.01953464422488982,-0.010676484123331664,0.0,0.0003682902126875831,-0.008858160101558155,-0.0003682902126875831
247,IC1605.CCFX,2016-04-19,IH1605.CCFX,6102.6,2155.0,6093.2,2149.8,6214.6,2173.0,0.0015427033414299185,0.002418829658572763,-0.01953464422488982,-0.010676484123331664,-0.0008761263171428446,-0.008858160101558155
248,IC1605.CCFX,2016-04-20,IH1605.CCFX,5791.2,2123.0,6102.6,2155.0,6093.2,2149.8,-0.05102743093107864,-0.014849187935034758,0.0015427033414299185,0.002418829658572763,-0.036178242996043886,-0.0008761263171428446
249,IC1605.CCFX,2016-04-21,IH1605.CCFX,5788.4,2136.4,5791.2,2123.0,6102.6,2155.0,-0.0004834921950546134,0.006311822892133723,-0.05102743093107864,-0.014849187935034758,-0.006795315087188336,-0.036178242996043886
250,IC1605.CCFX,2016-04-22,IH1605.CCFX,5850.0,2147.8,5788.4,2136.4,5791.2,2123.0,0.010641973602377286,0.005336079385882764,-0.0004834921950546134,0.006311822892133723,0.005305894216494522,-0.006795315087188336
251,IC1605.CCFX,2016-04-25,IH1605.CCFX,5815.4,2136.8,5850.0,2147.8,5788.4,2136.4,-0.005914529914530009,-0.005121519694571197,0.010641973602377286,0.005336079385882764,-0.0007930102199588118,0.005305894216494522
252,IC1605.CCFX,2016-04-26,IH1605.CCFX,5885.0,2141.4,5815.4,2136.8,5850.0,2147.8,0.011968222306290244,0.0021527517783601624,-0.005914529914530009,-0.005121519694571197,0.009815470527930081,-0.0007930102199588118
253,IC1605.CCFX,2016-04-27,IH1605.CCFX,5865.8,2131.6,5885.0,2141.4,5815.4,2136.8,-0.0032625318606627207,-0.004576445316148425,0.011968222306290244,0.0021527517783601624,0.0013139134554857046,0.009815470527930081
254,IC1605.CCFX,2016-04-28,IH1605.CCFX,5833.0,2124.6,5865.8,2131.6,5885.0,2141.4,-0.005591735142691512,-0.003283918183524137,-0.0032625318606627207,-0.004576445316148425,-0.0023078169591673747,0.0013139134554857046
255,IC1605.CCFX,2016-04-29,IH1605.CCFX,5844.8,2124.6,5833.0,2124.6,5865.8,2131.6,0.002022972741299478,0.0,-0.005591735142691512,-0.003283918183524137,0.002022972741299478,-0.0023078169591673747
256,IC1605.CCFX,2016-05-03,IH1605.CCFX,6085.0,2155.0,5844.8,2124.6,5833.0,2124.6,0.04109635915685739,0.014308575731902584,0.002022972741299478,0.0,0.026787783424954803,0.002022972741299478
257,IC1605.CCFX,2016-05-04,IH1605.CCFX,6062.8,2149.2,6085.0,2155.0,5844.8,2124.6,-0.0036483155299917858,-0.002691415313225143,0.04109635915685739,0.014308575731902584,-0.0009569002167666429,0.026787783424954803
258,IC1605.CCFX,2016-05-05,IH1605.CCFX,6132.8,2146.2,6062.8,2149.2,6085.0,2155.0,0.011545820413010555,-0.0013958682300391212,-0.0036483155299917858,-0.002691415313225143,0.012941688643049676,-0.0009569002167666429
259,IC1605.CCFX,2016-05-06,IH1605.CCFX,5887.8,2091.2,6132.8,2146.2,6062.8,2149.2,-0.03994912601095746,-0.025626689031777117,0.011545820413010555,-0.0013958682300391212,-0.014322436979180342,0.012941688643049676
260,IC1605.CCFX,2016-05-09,IH1605.CCFX,5652.8,2060.2,5887.8,2091.2,6132.8,2146.2,-0.03991304052447431,-0.014824024483550136,-0.03994912601095746,-0.025626689031777117,-0.025089016040924172,-0.014322436979180342
261,IC1605.CCFX,2016-05-10,IH1605.CCFX,5650.0,2064.4,5652.8,2060.2,5887.8,2091.2,-0.0004953297480895236,0.002038637025531642,-0.03991304052447431,-0.014824024483550136,-0.0025339667736211657,-0.025089016040924172
262,IC1605.CCFX,2016-05-11,IH1605.CCFX,5640.4,2070.8,5650.0,2064.4,5652.8,2060.2,-0.001699115044247801,0.00310017438480914,-0.0004953297480895236,0.002038637025531642,-0.004799289429056941,-0.0025339667736211657
263,IC1605.CCFX,2016-05-12,IH1605.CCFX,5670.0,2076.0,5640.4,2070.8,5650.0,2064.4,0.005247854762073567,0.0025111068186207675,-0.001699115044247801,0.00310017438480914,0.0027367479434527997,-0.004799289429056941
264,IC1605.CCFX,2016-05-13,IH1605.CCFX,5659.2,2073.2,5670.0,2076.0,5640.4,2070.8,-0.0019047619047619646,-0.001348747591522259,0.005247854762073567,0.0025111068186207675,-0.0005560143132397055,0.0027367479434527997
265,IC1605.CCFX,2016-05-16,IH1605.CCFX,5772.2,2077.8,5659.2,2073.2,5670.0,2076.0,0.019967486570539927,0.002218792205286757,-0.0019047619047619646,-0.001348747591522259,0.01774869436525317,-0.0005560143132397055
266,IC1605.CCFX,2016-05-17,IH1605.CCFX,5779.2,2075.6,5772.2,2077.8,5659.2,2073.2,0.001212709192335737,-0.0010588122052171967,0.019967486570539927,0.002218792205286757,0.0022715213975529336,0.01774869436525317
267,IC1605.CCFX,2016-05-18,IH1605.CCFX,5632.8,2068.8,5779.2,2075.6,5772.2,2077.8,-0.025332225913621165,-0.0032761611100403654,0.001212709192335737,-0.0010588122052171967,-0.0220560648035808,0.0022715213975529336
268,IC1605.CCFX,2016-05-19,IH1605.CCFX,5641.2,2066.4,5632.8,2068.8,5779.2,2075.6,0.0014912654452492458,-0.0011600928074246841,-0.025332225913621165,-0.0032761611100403654,0.00265135825267393,-0.0220560648035808
269,IC1606.CCFX,2016-05-20,IH1606.CCFX,5562.8,2061.0,5469.0,2050.4,5460.2,2049.0,0.017151215944414044,0.005169722980881808,0.0016116625764623915,0.0006832601268911276,0.011981492963532236,0.0009284024495712639
270,IC1606.CCFX,2016-05-23,IH1606.CCFX,5635.2,2064.2,5562.8,2061.0,5469.0,2050.4,0.013015028402962425,0.0015526443474040974,0.017151215944414044,0.005169722980881808,0.011462384055558328,0.011981492963532236
271,IC1606.CCFX,2016-05-24,IH1606.CCFX,5598.6,2052.8,5635.2,2064.2,5562.8,2061.0,-0.006494889267461557,-0.005522720666601866,0.013015028402962425,0.0015526443474040974,-0.0009721686008596908,0.011462384055558328
272,IC1606.CCFX,2016-05-25,IH1606.CCFX,5556.0,2057.0,5598.6,2052.8,5635.2,2064.2,-0.0076090451184225305,0.0020459859703818584,-0.006494889267461557,-0.005522720666601866,-0.009655031088804389,-0.0009721686008596908
273,IC1606.CCFX,2016-05-26,IH1606.CCFX,5627.8,2057.2,5556.0,2057.0,5598.6,2052.8,0.01292296616270705,9.722897423425358e-05,-0.0076090451184225305,0.0020459859703818584,0.012825737188472797,-0.009655031088804389
274,IC1606.CCFX,2016-05-27,IH1606.CCFX,5630.6,2062.2,5627.8,2057.2,5556.0,2057.0,0.000497530118341194,0.0024304880419987462,0.01292296616270705,9.722897423425358e-05,-0.0019329579236575523,0.012825737188472797
275,IC1606.CCFX,2016-05-30,IH1606.CCFX,5611.0,2075.0,5630.6,2062.2,5627.8,2057.2,-0.0034809789365254362,0.006206963437106028,0.000497530118341194,0.0024304880419987462,-0.009687942373631464,-0.0019329579236575523
276,IC1606.CCFX,2016-05-31,IH1606.CCFX,5923.2,2144.0,5611.0,2075.0,5630.6,2062.2,0.05564070575654956,0.033253012048192865,-0.0034809789365254362,0.006206963437106028,0.022387693708356693,-0.009687942373631464
277,IC1606.CCFX,2016-06-01,IH1606.CCFX,5899.8,2126.4,5923.2,2144.0,5611.0,2075.0,-0.003950567260940008,-0.008208955223880543,0.05564070575654956,0.033253012048192865,0.004258387962940535,0.022387693708356693
278,IC1606.CCFX,2016-06-02,IH1606.CCFX,5937.8,2126.6,5899.8,2126.4,5923.2,2144.0,0.006440896301569632,9.405568096299e-05,-0.003950567260940008,-0.008208955223880543,0.006346840620606642,0.004258387962940535
279,IC1606.CCFX,2016-06-03,IH1606.CCFX,6003.6,2142.8,5937.8,2126.6,5899.8,2126.4,0.011081545353498035,0.007617793661243377,0.006440896301569632,9.405568096299e-05,0.0034637516922546574,0.006346840620606642
280,IC1606.CCFX,2016-06-06,IH1606.CCFX,5974.0,2129.8,6003.6,2142.8,5937.8,2126.6,-0.004930375108268437,-0.00606682844875861,0.011081545353498035,0.007617793661243377,0.0011364533404901733,0.0034637516922546574
281,IC1606.CCFX,2016-06-07,IH1606.CCFX,6016.6,2132.6,5974.0,2129.8,6003.6,2142.8,0.007130900569132903,0.001314677434500755,-0.004930375108268437,-0.00606682844875861,0.005816223134632148,0.0011364533404901733
282,IC1606.CCFX,2016-06-08,IH1606.CCFX,5995.8,2127.4,6016.6,2132.6,5974.0,2129.8,-0.003457102017750957,-0.0024383381787488334,0.007130900569132903,0.001314677434500755,-0.0010187638390021236,0.005816223134632148
283,IC1606.CCFX,2016-06-13,IH1606.CCFX,5732.0,2060.6,5995.8,2127.4,6016.6,2132.6,-0.04399746489209111,-0.03139983077935515,-0.003457102017750957,-0.0024383381787488334,-0.012597634112735956,-0.0010187638390021236
284,IC1606.CCFX,2016-06-14,IH1606.CCFX,5732.0,2084.0,5732.0,2060.6,5995.8,2127.4,0.0,0.011355915752693457,-0.04399746489209111,-0.03139983077935515,-0.011355915752693457,-0.012597634112735956
285,IC1606.CCFX,2016-06-15,IH1606.CCFX,5920.0,2092.6,5732.0,2084.0,5732.0,2060.6,0.032798325191905064,0.004126679462571836,0.0,0.011355915752693457,0.02867164572933323,-0.011355915752693457
286,IC1606.CCFX,2016-06-16,IH1606.CCFX,5912.8,2092.6,5920.0,2092.6,5732.0,2084.0,-0.0012162162162161483,0.0,0.032798325191905064,0.004126679462571836,-0.0012162162162161483,0.02867164572933323
287,IC1607.CCFX,2016-06-17,IH1607.CCFX,5810.6,2065.0,5788.8,2053.6,5827.0,2063.8,0.0037658927584300894,0.005551227113361978,-0.006555689033808099,-0.0049423393739704835,-0.001785334354931889,-0.0016133496598376151
288,IC1607.CCFX,2016-06-20,IH1607.CCFX,5848.2,2069.0,5810.6,2065.0,5788.8,2053.6,0.006470932433827681,0.0019370460048426796,0.0037658927584300894,0.005551227113361978,0.004533886428985001,-0.001785334354931889
289,IC1607.CCFX,2016-06-21,IH1607.CCFX,5777.6,2068.8,5848.2,2069.0,5810.6,2065.0,-0.012072090557778359,-9.666505558236782e-05,0.006470932433827681,0.0019370460048426796,-0.011975425502195991,0.004533886428985001
290,IC1607.CCFX,2016-06-22,IH1607.CCFX,5922.0,2080.0,5777.6,2068.8,5848.2,2069.0,0.024993076710052575,0.005413766434648082,-0.012072090557778359,-9.666505558236782e-05,0.019579310275404493,-0.011975425502195991
291,IC1607.CCFX,2016-06-23,IH1607.CCFX,5888.0,2074.2,5922.0,2080.0,5777.6,2068.8,-0.005741303613644,-0.002788461538461573,0.024993076710052575,0.005413766434648082,-0.002952842075182427,0.019579310275404493
292,IC1607.CCFX,2016-06-24,IH1607.CCFX,5787.0,2047.0,5888.0,2074.2,5922.0,2080.0,-0.017153532608695676,-0.01311348953813507,-0.005741303613644,-0.002788461538461573,-0.004040043070560606,-0.002952842075182427
293,IC1607.CCFX,2016-06-27,IH1607.CCFX,5965.2,2072.6,5787.0,2047.0,5888.0,2074.2,0.030793157076205224,0.012506106497313096,-0.017153532608695676,-0.01311348953813507,0.018287050578892128,-0.004040043070560606
294,IC1607.CCFX,2016-06-28,IH1607.CCFX,6037.0,2078.6,5965.2,2072.6,5787.0,2047.0,0.01203647824046139,0.002894914600019227,0.030793157076205224,0.012506106497313096,0.009141563640442163,0.018287050578892128
295,IC1607.CCFX,2016-06-29,IH1607.CCFX,6050.4,2099.8,6037.0,2078.6,5965.2,2072.6,0.0022196455192975417,0.010199172519965494,0.01203647824046139,0.002894914600019227,-0.007979527000667952,0.009141563640442163
296,IC1607.CCFX,2016-06-30,IH1607.CCFX,6051.6,2100.8,6050.4,2099.8,6037.0,2078.6,0.00019833399444668665,0.00047623583198408426,0.0022196455192975417,0.010199172519965494,-0.0002779018375373976,-0.007979527000667952
297,IC1607.CCFX,2016-07-01,IH1607.CCFX,6039.8,2105.0,6051.6,2100.8,6050.4,2099.8,-0.0019498975477559854,0.001999238385376856,0.00019833399444668665,0.00047623583198408426,-0.003949135933132841,-0.0002779018375373976
298,IC1607.CCFX,2016-07-04,IH1607.CCFX,6159.6,2138.8,6039.8,2105.0,6051.6,2100.8,0.019835093877280663,0.016057007125890754,-0.0019498975477559854,0.001999238385376856,0.0037780867513899086,-0.003949135933132841
299,IC1607.CCFX,2016-07-05,IH1607.CCFX,6202.4,2145.6,6159.6,2138.8,6039.8,2105.0,0.006948503149555085,0.003179352908172728,0.019835093877280663,0.016057007125890754,0.0037691502413823574,0.0037780867513899086
300,IC1607.CCFX,2016-07-06,IH1607.CCFX,6226.6,2144.2,6202.4,2145.6,6159.6,2138.8,0.0039017154649814145,-0.0006524981357196591,0.006948503149555085,0.003179352908172728,0.004554213600701074,0.0037691502413823574
301,IC1607.CCFX,2016-07-07,IH1607.CCFX,6279.4,2145.8,6226.6,2144.2,6202.4,2145.6,0.008479748177175228,0.0007461990485964076,0.0039017154649814145,-0.0006524981357196591,0.0077335491285788205,0.004554213600701074
302,IC1607.CCFX,2016-07-08,IH1607.CCFX,6265.0,2137.8,6279.4,2145.8,6226.6,2144.2,-0.002293212727330629,-0.0037282132537981294,0.008479748177175228,0.0007461990485964076,0.0014350005264675003,0.0077335491285788205
303,IC1607.CCFX,2016-07-11,IH1607.CCFX,6248.0,2146.0,6265.0,2137.8,6279.4,2145.8,-0.0027134876296887045,0.003835718963420165,-0.002293212727330629,-0.0037282132537981294,-0.0065492065931088694,0.0014350005264675003
304,IC1607.CCFX,2016-07-12,IH1607.CCFX,6368.6,2193.4,6248.0,2146.0,6265.0,2137.8,0.019302176696542883,0.022087604846225517,-0.0027134876296887045,0.003835718963420165,-0.002785428149682634,-0.0065492065931088694
305,IC1607.CCFX,2016-07-13,IH1607.CCFX,6416.4,2192.0,6368.6,2193.4,6248.0,2146.0,0.0075055742235341505,-0.0006382784717789969,0.019302176696542883,0.022087604846225517,0.008143852695313147,-0.002785428149682634
306,IC1607.CCFX,2016-07-14,IH1607.CCFX,6442.2,2192.4,6416.4,2192.0,6368.6,2193.4,0.0040209463250420185,0.0001824817518247812,0.0075055742235341505,-0.0006382784717789969,0.0038384645732172373,0.008143852695313147
307,IC1608.CCFX,2016-07-15,IH1608.CCFX,6319.0,2186.8,6336.8,2186.8,6310.2,2186.6,-0.002808988764045006,0.0,0.00421539729327125,9.146620323807753e-05,-0.002808988764045006,0.004123931090033173
308,IC1608.CCFX,2016-07-18,IH1608.CCFX,6266.0,2177.4,6319.0,2186.8,6336.8,2186.8,-0.008387403070105992,-0.004298518383025418,-0.002808988764045006,0.0,-0.004088884687080574,-0.002808988764045006
309,IC1608.CCFX,2016-07-19,IH1608.CCFX,6272.8,2160.0,6266.0,2177.4,6319.0,2186.8,0.001085221832109795,-0.007991182143841313,-0.008387403070105992,-0.004298518383025418,0.009076403975951108,-0.004088884687080574
310,IC1608.CCFX,2016-07-20,IH1608.CCFX,6265.4,2153.4,6272.8,2160.0,6266.0,2177.4,-0.0011796964672874388,-0.003055555555555478,0.001085221832109795,-0.007991182143841313,0.0018758590882680393,0.009076403975951108
311,IC1608.CCFX,2016-07-21,IH1608.CCFX,6310.0,2167.4,6265.4,2153.4,6272.8,2160.0,0.007118460114278413,0.0065013467075323295,-0.0011796964672874388,-0.003055555555555478,0.0006171134067460837,0.0018758590882680393
312,IC1608.CCFX,2016-07-22,IH1608.CCFX,6272.6,2145.4,6310.0,2167.4,6265.4,2153.4,-0.005927099841521288,-0.010150410630248241,0.007118460114278413,0.0065013467075323295,0.004223310788726953,0.0006171134067460837
313,IC1608.CCFX,2016-07-25,IH1608.CCFX,6290.4,2148.4,6272.6,2145.4,6310.0,2167.4,0.0028377387367277684,0.0013983406357789274,-0.005927099841521288,-0.010150410630248241,0.001439398100948841,0.004223310788726953
314,IC1608.CCFX,2016-07-26,IH1608.CCFX,6393.4,2175.6,6290.4,2148.4,6272.6,2145.4,0.016374157446267246,0.012660584621113191,0.0028377387367277684,0.0013983406357789274,0.0037135728251540545,0.001439398100948841
315,IC1608.CCFX,2016-07-27,IH1608.CCFX,6104.2,2153.0,6393.4,2175.6,6290.4,2148.4,-0.04523414771483092,-0.010387938959367515,0.016374157446267246,0.012660584621113191,-0.034846208755463404,0.0037135728251540545
316,IC1608.CCFX,2016-07-28,IH1608.CCFX,6125.6,2159.8,6104.2,2153.0,6393.4,2175.6,0.003505782903574728,0.0031583836507200758,-0.04523414771483092,-0.010387938959367515,0.0003473992528546521,-0.034846208755463404
317,IC1608.CCFX,2016-07-29,IH1608.CCFX,6103.0,2152.0,6125.6,2159.8,6104.2,2153.0,-0.0036894345043750887,-0.0036114455042134397,0.003505782903574728,0.0031583836507200758,-7.7989000161649e-05,0.0003473992528546521
318,IC1608.CCFX,2016-08-01,IH1608.CCFX,6028.2,2137.8,6103.0,2152.0,6125.6,2159.8,-0.012256267409470833,-0.006598513011152329,-0.0036894345043750887,-0.0036114455042134397,-0.005657754398318504,-7.7989000161649e-05
319,IC1608.CCFX,2016-08-02,IH1608.CCFX,6083.0,2139.0,6028.2,2137.8,6103.0,2152.0,0.009090607478185797,0.0005613247263540622,-0.012256267409470833,-0.006598513011152329,0.008529282751831735,-0.005657754398318504
320,IC1608.CCFX,2016-08-03,IH1608.CCFX,6102.6,2136.8,6083.0,2139.0,6028.2,2137.8,0.003222094361335026,-0.001028517999064893,0.009090607478185797,0.0005613247263540622,0.004250612360399919,0.008529282751831735
321,IC1608.CCFX,2016-08-04,IH1608.CCFX,6164.8,2136.6,6102.6,2136.8,6083.0,2139.0,0.01019237701963105,-9.35979034071277e-05,0.003222094361335026,-0.001028517999064893,0.010285974923038177,0.004250612360399919
322,IC1608.CCFX,2016-08-05,IH1608.CCFX,6147.2,2142.6,6164.8,2136.6,6102.6,2136.8,-0.002854918245522975,0.002808199943836076,0.01019237701963105,-9.35979034071277e-05,-0.005663118189359051,0.010285974923038177
323,IC1608.CCFX,2016-08-08,IH1608.CCFX,6248.2,2152.0,6147.2,2142.6,6164.8,2136.6,0.01643024466423748,0.0043871931298422595,-0.002854918245522975,0.002808199943836076,0.012043051534395222,-0.005663118189359051
324,IC1608.CCFX,2016-08-09,IH1608.CCFX,6297.2,2166.2,6248.2,2152.0,6147.2,2142.6,0.007842258570468275,0.006598513011152329,0.01643024466423748,0.0043871931298422595,0.0012437455593159452,0.012043051534395222
325,IC1608.CCFX,2016-08-10,IH1608.CCFX,6286.2,2167.0,6297.2,2166.2,6248.2,2152.0,-0.0017468081051895679,0.00036931031299047845,0.007842258570468275,0.006598513011152329,-0.0021161184181800463,0.0012437455593159452
326,IC1608.CCFX,2016-08-11,IH1608.CCFX,6196.0,2172.8,6286.2,2167.0,6297.2,2166.2,-0.01434889122204186,0.002676511305953033,-0.0017468081051895679,0.00036931031299047845,-0.017025402527994893,-0.0021161184181800463
327,IC1608.CCFX,2016-08-12,IH1608.CCFX,6260.4,2214.8,6196.0,2172.8,6286.2,2167.0,0.010393802453195544,0.019329896907216426,-0.01434889122204186,0.002676511305953033,-0.008936094454020882,-0.017025402527994893
328,IC1608.CCFX,2016-08-15,IH1608.CCFX,6405.2,2280.2,6260.4,2214.8,6196.0,2172.8,0.023129512491214754,0.02952862560953573,0.010393802453195544,0.019329896907216426,-0.006399113118320976,-0.008936094454020882
329,IC1608.CCFX,2016-08-16,IH1608.CCFX,6458.2,2258.6,6405.2,2280.2,6260.4,2214.8,0.008274526946855598,-0.009472853258486014,0.023129512491214754,0.02952862560953573,0.017747380205341612,-0.006399113118320976
330,IC1608.CCFX,2016-08-17,IH1608.CCFX,6470.8,2251.8,6458.2,2258.6,6405.2,2280.2,0.0019510080208107183,-0.0030107146019656694,0.008274526946855598,-0.009472853258486014,0.004961722622776388,0.017747380205341612
331,IC1608.CCFX,2016-08-18,IH1608.CCFX,6484.6,2245.8,6470.8,2251.8,6458.2,2258.6,0.002132657476664468,-0.002664535038635729,0.0019510080208107183,-0.0030107146019656694,0.004797192515300197,0.004961722622776388
332,IC1609.CCFX,2016-08-19,IH1609.CCFX,6385.6,2243.8,6379.8,2239.0,6379.2,2250.2,0.0009091194081318754,0.002143814202769212,9.405568096321204e-05,-0.004977335347968959,-0.0012346947946373366,0.005071391028932171
333,IC1609.CCFX,2016-08-22,IH1609.CCFX,6320.6,2233.0,6385.6,2243.8,6379.8,2239.0,-0.01017915309446249,-0.004813263214190289,0.0009091194081318754,0.002143814202769212,-0.005365889880272201,-0.0012346947946373366
334,IC1609.CCFX,2016-08-23,IH1609.CCFX,6308.6,2235.0,6320.6,2233.0,6385.6,2243.8,-0.0018985539347530223,0.000895656068069961,-0.01017915309446249,-0.004813263214190289,-0.0027942100028229833,-0.005365889880272201
335,IC1609.CCFX,2016-08-24,IH1609.CCFX,6314.2,2225.2,6308.6,2235.0,6320.6,2233.0,0.0008876771391432836,-0.004384787472035856,-0.0018985539347530223,0.000895656068069961,0.0052724646111791396,-0.0027942100028229833
336,IC1609.CCFX,2016-08-25,IH1609.CCFX,6280.0,2212.2,6314.2,2225.2,6308.6,2235.0,-0.005416363118051382,-0.005842171490203163,0.0008876771391432836,-0.004384787472035856,0.00042580837215178136,0.0052724646111791396
337,IC1609.CCFX,2016-08-26,IH1609.CCFX,6279.2,2211.0,6280.0,2212.2,6314.2,2225.2,-0.00012738853503191372,-0.0005424464334146117,-0.005416363118051382,-0.005842171490203163,0.000415057898382698,0.00042580837215178136
338,IC1609.CCFX,2016-08-29,IH1609.CCFX,6327.2,2205.2,6279.2,2211.0,6280.0,2212.2,0.007644285896292624,-0.0026232473993669236,-0.00012738853503191372,-0.0005424464334146117,0.010267533295659548,0.000415057898382698
339,IC1609.CCFX,2016-08-30,IH1609.CCFX,6330.0,2219.2,6327.2,2205.2,6279.2,2211.0,0.00044253382222780857,0.006348630509704245,0.007644285896292624,-0.0026232473993669236,-0.0059060966874764365,0.010267533295659548
340,IC1609.CCFX,2016-08-31,IH1609.CCFX,6343.0,2226.2,6330.0,2219.2,6327.2,2205.2,0.0020537124802526563,0.0031542898341745396,0.00044253382222780857,0.006348630509704245,-0.0011005773539218833,-0.0059060966874764365
341,IC1609.CCFX,2016-09-01,IH1609.CCFX,6279.0,2211.6,6343.0,2226.2,6330.0,2219.2,-0.010089862840927055,-0.006558260713323105,0.0020537124802526563,0.0031542898341745396,-0.00353160212760395,-0.0011005773539218833
342,IC1609.CCFX,2016-09-02,IH1609.CCFX,6271.0,2218.8,6279.0,2211.6,6343.0,2226.2,-0.0012740882306099266,0.0032555615843734564,-0.010089862840927055,-0.006558260713323105,-0.004529649814983383,-0.00353160212760395
