,Unnamed: 0,Unnamed: 0.1,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,cum,fee_cum,fee_ret
845,845,845,IC1810.CCFX,2018/9/26,IH1810.CCFX,4805,4795.8,-0.001914672,4800,0.000875766,2568.8,2579.2,0.004048583,2592.6,0.005195409,-0.005963255,-1,-0.004319643,0.004319643,3.100159846,2.211781313,0.003919643
846,846,846,IC1810.CCFX,2018/9/27,IH1810.CCFX,4802.4,4808.8,0.001332667,4764.6,-0.009191482,2592,2582,-0.003858025,2582.8,0.000309837,0.005190692,1,-0.00950132,-0.00950132,3.070704236,2.189881759,-0.00990132
847,847,847,IC1810.CCFX,2018/9/28,IH1810.CCFX,4772.2,4769,-0.00067055,4820.4,0.010777941,2595,2601.8,0.002620424,2609.6,0.002997925,-0.003290974,-1,0.007780016,-0.007780016,3.046814107,2.17196849,-0.008180016
848,848,848,IC1810.CCFX,2018/10/8,IH1810.CCFX,4722,4719,-0.000635324,4654.8,-0.013604577,2541.6,2543.2,0.000629525,2483.6,-0.023435042,-0.001264849,-1,0.009830465,-0.009830465,3.016862507,2.149748242,-0.010230465
849,849,849,IC1810.CCFX,2018/10/9,IH1810.CCFX,4664.2,4662.2,-0.000428798,4624.8,-0.008021964,2487.2,2494.2,0.00281441,2499.4,0.002084837,-0.003243208,-1,-0.010106801,0.010106801,3.047353335,2.17061542,0.009706801
850,850,850,IC1810.CCFX,2018/10/10,IH1810.CCFX,4631.2,4632.8,0.000345483,4639.2,0.001381454,2506.6,2503.6,-0.00119684,2500.4,-0.001278159,0.001542323,1,0.002659613,0.002659613,3.055458117,2.175520172,0.002259613
851,851,851,IC1810.CCFX,2018/10/11,IH1810.CCFX,4499,4488.6,-0.002311625,4258.2,-0.051330036,2420,2437.2,0.007107438,2386.8,-0.020679468,-0.009419063,-1,-0.030650568,0.030650568,3.149109643,2.241330892,0.030250568
852,852,852,IC1810.CCFX,2018/10/12,IH1810.CCFX,4281.6,4255.4,-0.006119208,4267.2,0.002772947,2402,2398.4,-0.001498751,2446.6,0.020096731,-0.004620457,-1,-0.017323784,0.017323784,3.203664138,2.279262692,0.016923784
853,853,853,IC1810.CCFX,2018/10/15,IH1810.CCFX,4273,4276.2,0.000748888,4178.4,-0.022870773,2445,2437.4,-0.003108384,2415,-0.009190121,0.003857273,1,-0.013680652,-0.013680652,3.159835922,2.247169186,-0.014080652
854,854,854,IC1810.CCFX,2018/10/16,IH1810.CCFX,4185.2,4200.8,0.00372742,4100.4,-0.023900209,2424,2433.2,0.00379538,2420,-0.005424955,-6.80E-05,-1,-0.018475255,0.018475255,3.218214696,2.287787341,0.018075255
855,855,855,IC1810.CCFX,2018/10/17,IH1810.CCFX,4150.8,4134.2,-0.003999229,4120.6,-0.003289633,2458.4,2449.8,-0.00349821,2427.8,-0.008980325,-0.000501019,-1,0.005690692,-0.005690692,3.199900827,2.273853133,-0.006090692
856,856,856,IC1810.CCFX,2018/10/18,IH1810.CCFX,4109,4059.2,-0.012119737,4033.2,-0.006405203,2414.8,2403.6,-0.004638065,2370.8,-0.013646197,-0.007481672,-1,0.007240994,-0.007240994,3.176730363,2.256478634,-0.007640994
857,857,857,IC1811.CCFX,2018/10/19,IH1811.CCFX,3949,3969.8,0.005267156,4080.4,0.027860346,2365.4,2368,0.00109918,2439.2,0.030067568,0.004167976,1,-0.002207222,-0.002207222,3.169718614,2.250595493,-0.002607222
858,858,858,IC1811.CCFX,2018/10/22,IH1811.CCFX,4150,4198.8,0.011759036,4317.6,0.028293798,2463.2,2498.8,0.014452744,2551.8,0.021210181,-0.002693708,-1,0.007083617,-0.007083617,3.14726554,2.233752898,-0.007483617
859,859,859,IC1811.CCFX,2018/10/23,IH1811.CCFX,4318.6,4298.8,-0.004584819,4219.6,-0.018423746,2550,2546,-0.001568627,2466,-0.031421838,-0.003016192,-1,0.012998092,-0.012998092,3.106357093,2.203824871,-0.013398092
860,860,860,IC1811.CCFX,2018/10/24,IH1811.CCFX,4218.6,4246.8,0.006684682,4209.8,-0.008712442,2466,2491,0.010137875,2480.8,-0.004094741,-0.003453193,-1,-0.004617701,0.004617701,3.120701322,2.213119946,0.004217701
861,861,861,IC1811.CCFX,2018/10/25,IH1811.CCFX,4100,4088.2,-0.002878049,4226,0.033706766,2428,2431.4,0.001400329,2489.6,0.023936827,-0.004278378,-1,0.009769939,-0.009769939,3.09021226,2.19061265,-0.010169939
862,862,862,IC1811.CCFX,2018/10/26,IH1811.CCFX,4249.8,4246,-0.00089416,4199.8,-0.010880829,2495,2487.4,-0.003046092,2470.2,-0.006914851,0.002151932,1,-0.003965978,-0.003965978,3.077956545,2.181048483,-0.004365978
863,863,863,IC1811.CCFX,2018/10/29,IH1811.CCFX,4206.4,4212,0.001331305,4156,-0.013295347,2471.2,2471.6,0.000161865,2391.4,-0.032448616,0.00116944,1,0.01915327,0.01915327,3.136909477,2.221950274,0.01875327
864,864,864,IC1811.CCFX,2018/10/30,IH1811.CCFX,4145.2,4136,-0.002219435,4189.6,0.012959381,2395,2399.2,0.001753653,2421.4,0.009253084,-0.003973088,-1,0.003706297,-0.003706297,3.12528316,2.212826287,-0.004106297
865,865,865,IC1811.CCFX,2018/10/31,IH1811.CCFX,4202.6,4191.4,-0.002665017,4252,0.014458176,2431.8,2431.8,0,2450.4,0.007648655,-0.002665017,-1,0.006809521,-0.006809521,3.104001479,2.196872869,-0.007209521
866,866,866,IC1811.CCFX,2018/11/1,IH1811.CCFX,4301,4315.6,0.003394559,4280,-0.008249143,2481.6,2473,-0.003465506,2460,-0.005256773,0.006860066,1,-0.002992369,-0.002992369,3.094713159,2.189420265,-0.003392369
867,867,867,IC1811.CCFX,2018/11/2,IH1811.CCFX,4411,4400.2,-0.002448424,4436,0.008135994,2530,2512.6,-0.00687747,2546.8,0.013611399,0.004429046,1,-0.005475405,-0.005475405,3.077768352,2.176556535,-0.005875405
868,868,868,IC1811.CCFX,2018/11/5,IH1811.CCFX,4421.2,4408.4,-0.002895142,4430.2,0.004945105,2521,2522.6,0.000634669,2511,-0.00459843,-0.00352981,-1,0.009543535,-0.009543535,3.048395562,2.154913868,-0.009943535
869,869,869,IC1811.CCFX,2018/11/6,IH1811.CCFX,4413.4,4400.6,-0.002900258,4439.2,0.008771531,2513.2,2508.6,-0.001830336,2499.2,-0.00374711,-0.001069922,-1,0.012518641,-0.012518641,3.010233792,2.12707531,-0.012918641
870,870,870,IC1811.CCFX,2018/11/7,IH1811.CCFX,4443,4425.2,-0.004006302,4388.4,-0.008316008,2506.8,2501.4,-0.002154141,2480.6,-0.008315343,-0.001852161,-1,-6.65E-07,6.65E-07,3.010235794,2.126225894,-0.000399335
871,871,871,IC1811.CCFX,2018/11/8,IH1811.CCFX,4447.6,4422.4,-0.005665977,4370.8,-0.011667873,2507,2500.4,-0.002632629,2490.4,-0.00399936,-0.003033349,-1,-0.007668513,0.007668513,3.033319825,2.141680393,0.007268513
872,872,872,IC1811.CCFX,2018/11/9,IH1811.CCFX,4347.8,4353,0.001196007,4368.8,0.003629681,2475,2465.4,-0.003878788,2434.4,-0.012574024,0.005074795,1,0.016203705,0.016203705,3.082470845,2.175526879,0.015803705
873,873,873,IC1811.CCFX,2018/11/12,IH1811.CCFX,4368,4381.8,0.003159341,4487.2,0.024054042,2435,2442.8,0.003203285,2443.4,0.00024562,-4.39E-05,-1,0.023808422,-0.023808422,3.009082078,2.122860806,-0.024208422
874,874,874,IC1811.CCFX,2018/11/13,IH1811.CCFX,4440,4461.2,0.004774775,4571,0.024612212,2417.8,2420.4,0.001075358,2460.6,0.016608825,0.003699417,1,0.008003387,0.008003387,3.033164927,2.139001738,0.007603387
875,875,875,IC1811.CCFX,2018/11/14,IH1811.CCFX,4576.8,4582.6,0.001267261,4552.6,-0.006546502,2461.2,2455.6,-0.002275313,2428.6,-0.010995276,0.003542574,1,0.004448774,0.004448774,3.046658792,2.147662073,0.004048774
876,876,876,IC1811.CCFX,2018/11/15,IH1811.CCFX,4543.6,4569.4,0.005678317,4620,0.011073664,2432.4,2434.4,0.000822233,2459.6,0.010351627,0.004856084,1,0.000722037,0.000722037,3.048858593,2.148353701,0.000322037
877,877,877,IC1812.CCFX,2018/11/16,IH1812.CCFX,4625,4630.2,0.001124324,4647.8,0.003801132,2461,2460.8,-8.13E-05,2462.6,0.000731469,0.001205592,1,0.003069662,0.003069662,3.05821756,2.154089079,0.002669662
878,878,878,IC1812.CCFX,2018/11/19,IH1812.CCFX,4657,4671,0.003006227,4659.4,-0.002483408,2471,2473,0.000809389,2499.8,0.01083704,0.002196838,1,-0.013320448,-0.013320448,3.017480731,2.124534012,-0.013720448
879,879,879,IC1812.CCFX,2018/11/20,IH1812.CCFX,4627.6,4621.4,-0.001339787,4520,-0.021941403,2486.8,2486,-0.000321699,2455.8,-0.012148029,-0.001018089,-1,-0.009793374,0.009793374,3.047032048,2.144490554,0.009393374
880,880,880,IC1812.CCFX,2018/11/21,IH1812.CCFX,4480,4480.8,0.000178571,4536.2,0.012363864,2438,2445,0.002871206,2453.2,0.003353783,-0.002692634,-1,0.00901008,-0.00901008,3.019578045,2.124310726,-0.00941008
881,881,881,IC1812.CCFX,2018/11/22,IH1812.CCFX,4550,4544.6,-0.001186813,4523,-0.004752894,2460,2448.2,-0.004796748,2440.6,-0.003104322,0.003609935,1,-0.001648572,-0.001648572,3.014600053,2.119958922,-0.002048572
882,882,882,IC1812.CCFX,2018/11/23,IH1812.CCFX,4514,4493.4,-0.00456358,4328.2,-0.036765033,2438,2437,-0.000410172,2405,-0.013130899,-0.004153408,-1,-0.023634135,0.023634135,3.085847516,2.169214333,0.023234135
883,883,883,IC1812.CCFX,2018/11/26,IH1812.CCFX,4338,4335.4,-0.000599355,4315.8,-0.004520921,2414,2413.6,-0.0001657,2408.6,-0.002071594,-0.000433654,-1,-0.002449326,0.002449326,3.093405764,2.173659761,0.002049326
884,884,884,IC1812.CCFX,2018/11/27,IH1812.CCFX,4347.6,4340.4,-0.001656086,4344.2,0.000875495,2412.8,2407.6,-0.002155172,2395.4,-0.005067287,0.000499086,1,0.005942782,0.005942782,3.111789201,2.185707884,0.005542782
885,885,885,IC1812.CCFX,2018/11/28,IH1812.CCFX,4342.4,4340.4,-0.000460575,4398,0.013270666,2399.6,2404.4,0.002000333,2423.2,0.007818999,-0.002460908,-1,0.005451668,-0.005451668,3.09482476,2.172917848,-0.005851668
886,886,886,IC1812.CCFX,2018/11/29,IH1812.CCFX,4447,4439.6,-0.001664043,4312.2,-0.028696279,2438,2439.8,0.00073831,2412.2,-0.011312403,-0.002402353,-1,-0.017383876,0.017383876,3.148624811,2.209822416,0.016983876
887,887,887,IC1812.CCFX,2018/11/30,IH1812.CCFX,4303.6,4302.4,-0.000278836,4328.2,0.005996653,2412.8,2412.4,-0.000165782,2432.4,0.008290499,-0.000113054,-1,-0.002293846,0.002293846,3.155847271,2.214007479,0.001893846
888,888,888,IC1812.CCFX,2018/12/3,IH1812.CCFX,4488.6,4461.8,-0.005970681,4472,0.002286073,2498,2480.6,-0.006965572,2488.8,0.003305652,0.000994891,1,-0.001019579,-0.001019579,3.152629636,2.210864521,-0.001419579
889,889,889,IC1812.CCFX,2018/12/4,IH1812.CCFX,4458.8,4467.2,0.001883915,4514.6,0.010610673,2485.4,2482.8,-0.001046109,2500.4,0.007088771,0.002930024,1,0.003521903,0.003521903,3.16373289,2.217766624,0.003121903
890,890,890,IC1812.CCFX,2018/12/5,IH1812.CCFX,4429.8,4455.2,0.005733893,4470,0.003321961,2477,2487.8,0.004360113,2490,0.000884315,0.00137378,1,0.002437645,0.002437645,3.171444949,2.222285646,0.002037645
891,891,891,IC1812.CCFX,2018/12/6,IH1812.CCFX,4429,4420.6,-0.001896591,4388.2,-0.007329322,2460.2,2462,0.000731648,2443.8,-0.007392364,-0.002628238,-1,6.30E-05,-6.30E-05,3.171245015,2.221256635,-0.000463042
892,892,892,IC1812.CCFX,2018/12/7,IH1812.CCFX,4408.6,4402,-0.001497074,4386,-0.003634711,2452.4,2450.2,-0.00089708,2433.4,-0.006856583,-0.000599993,-1,0.003221872,-0.003221872,3.16102767,2.213211528,-0.003621872
893,893,893,IC1812.CCFX,2018/12/10,IH1812.CCFX,4362.2,4375.2,0.002980148,4336.6,-0.008822454,2419.8,2426,0.002562195,2416.8,-0.003792251,0.000417952,1,-0.005030203,-0.005030203,3.145127059,2.20119334,-0.005430203
894,894,894,IC1812.CCFX,2018/12/11,IH1812.CCFX,4356.4,4353,-0.000780461,4387.2,0.007856651,2418,2424,0.00248139,2423.2,-0.000330033,-0.003261851,-1,0.008186684,-0.008186684,3.119378899,2.182292389,-0.008586684
895,895,895,IC1812.CCFX,2018/12/12,IH1812.CCFX,4401,4396,-0.001136105,4371.8,-0.005505005,2439.4,2431.4,-0.003279495,2427,-0.001809657,0.00214339,1,-0.003695348,-0.003695348,3.107851709,2.173355143,-0.004095348
896,896,896,IC1812.CCFX,2018/12/13,IH1812.CCFX,4384.8,4380,-0.001094691,4430.2,0.011461187,2429.8,2434.4,0.00189316,2460.2,0.010598094,-0.002987851,-1,0.000863093,-0.000863093,3.105169344,2.170609993,-0.001263093
897,897,897,IC1812.CCFX,2018/12/14,IH1812.CCFX,4420.2,4424.8,0.001040677,4329.6,-0.021515097,2449,2451.4,0.000979992,2429.6,-0.008892878,6.07E-05,1,-0.012622219,-0.012622219,3.065975216,2.142343834,-0.013022219
898,898,898,IC1812.CCFX,2018/12/17,IH1812.CCFX,4320,4338.2,0.004212963,4321.2,-0.003918676,2429.2,2436,0.002799275,2430.6,-0.002216749,0.001413687,1,-0.001701927,-0.001701927,3.060757149,2.137840783,-0.002101927
899,899,899,IC1812.CCFX,2018/12/18,IH1812.CCFX,4305,4314.4,0.002183508,4295.2,-0.004450213,2418.6,2427.8,0.003803853,2398.2,-0.012192108,-0.001620346,-1,0.007741895,-0.007741895,3.037061089,2.120434708,-0.008141895
900,900,900,IC1812.CCFX,2018/12/19,IH1812.CCFX,4301,4291.4,-0.002232039,4236.2,-0.012862935,2403.6,2399.8,-0.001580962,2372.6,-0.011334278,-0.000651077,-1,-0.001528657,0.001528657,3.041703715,2.122827953,0.001128657
901,901,901,IC1812.CCFX,2018/12/20,IH1812.CCFX,4231,4251.6,0.004868825,4264,0.002916549,2371.4,2373.2,0.000759045,2336.2,-0.015590764,0.00410978,1,0.018507313,0.018507313,3.097997476,2.161266662,0.018107313
902,902,902,IC1901.CCFX,2018/12/21,IH1901.CCFX,4222.4,4223,0.000142099,4206,-0.004025574,2336.2,2322.4,-0.005907029,2313.2,-0.003961419,0.006049128,1,-6.42E-05,-6.42E-05,3.097798724,2.160263499,-0.000464155
903,903,903,IC1901.CCFX,2018/12/24,IH1901.CCFX,4193.4,4189.4,-0.00095388,4255,0.015658567,2301.6,2296.2,-0.002346194,2312.2,0.006968034,0.001392314,1,0.008690533,0.008690533,3.124720245,2.178173234,0.008290533
904,904,904,IC1901.CCFX,2018/12/25,IH1901.CCFX,4209.8,4183.8,-0.006176065,4195.2,0.002724796,2286.4,2281,-0.002361791,2303,0.009644893,-0.003814274,-1,-0.006920097,0.006920097,3.146343612,2.192375135,0.006520097
905,905,905,IC1901.CCFX,2018/12/26,IH1901.CCFX,4198.8,4193.4,-0.001286082,4189,-0.001049268,2300,2303,0.001304348,2284.6,-0.007989579,-0.00259043,-1,0.006940311,-0.006940311,3.124507009,2.17628242,-0.007340311
906,906,906,IC1901.CCFX,2018/12/27,IH1901.CCFX,4258.2,4230.4,-0.00652858,4131,-0.023496596,2313,2312.2,-0.000345871,2287.6,-0.010639218,-0.006182709,-1,-0.012857378,0.012857378,3.164679977,2.203393193,0.012457378
907,907,907,IC1901.CCFX,2018/12/28,IH1901.CCFX,4143,4150.4,0.001786145,4120.4,-0.007228219,2291.4,2296.6,0.002269355,2286.6,-0.004354263,-0.00048321,-1,-0.002873956,0.002873956,3.173775129,2.208844291,0.002473956
908,908,908,IC1901.CCFX,2019/1/2,IH1901.CCFX,4135,4127.4,-0.001837969,4096.8,-0.007413868,2297.8,2294.6,-0.001392636,2261.4,-0.014468753,-0.000445332,-1,0.007054884,-0.007054884,3.151384512,2.192377612,-0.007454884
909,909,909,IC1901.CCFX,2019/1/3,IH1901.CCFX,4100,4102,0.000487805,4086.6,-0.003754266,2259.6,2267.6,0.00354045,2268,0.000176398,-0.003052645,-1,-0.003930664,0.003930664,3.163771546,2.200118161,0.003530664
910,910,910,IC1901.CCFX,2019/1/4,IH1901.CCFX,4062,4063.6,0.000393895,4207.8,0.035485776,2263,2259.2,-0.001679187,2316.2,0.02523017,0.002073082,1,0.010255606,0.010255606,3.196217941,2.221801659,0.009855606
911,911,911,IC1901.CCFX,2019/1/7,IH1901.CCFX,4210,4217.4,0.00175772,4268.6,0.012140181,2325.8,2333.6,0.003353685,2313.4,-0.008656154,-0.001595965,-1,0.020796335,-0.020796335,3.129748323,2.174707607,-0.021196335
912,912,912,IC1901.CCFX,2019/1/8,IH1901.CCFX,4260,4266.2,0.001455399,4270.8,0.001078243,2315.2,2310,-0.002246026,2308.2,-0.000779221,0.003701425,1,0.001857464,0.001857464,3.135561717,2.177877165,0.001457464
913,913,913,IC1901.CCFX,2019/1/9,IH1901.CCFX,4288.6,4284.4,-0.000979341,4273.8,-0.002474092,2323.2,2328.8,0.002410468,2332,0.001374098,-0.003389809,-1,-0.00384819,0.00384819,3.147627955,2.1853869,0.00344819
914,914,914,IC1901.CCFX,2019/1/10,IH1901.CCFX,4271.4,4274.6,0.000749169,4277.4,0.000655032,2328,2330,0.000859107,2335.4,0.002317597,-0.000109938,-1,-0.001662565,0.001662565,3.15286109,2.188146092,0.001262565
915,915,915,IC1901.CCFX,2019/1/11,IH1901.CCFX,4292.4,4301.6,0.002143323,4312,0.002417705,2346.6,2342.6,-0.001704594,2355.8,0.005634765,0.003847917,1,-0.00321706,-0.00321706,3.142718147,2.180231436,-0.00361706
916,916,916,IC1901.CCFX,2019/1/14,IH1901.CCFX,4312,4316.6,0.00106679,4290.2,-0.006115925,2350.2,2349.4,-0.000340397,2332.8,-0.007065634,0.001407187,1,0.000949709,0.000949709,3.145702815,2.18142993,0.000549709
917,917,917,IC1901.CCFX,2019/1/15,IH1901.CCFX,4291.4,4286.2,-0.001211726,4351.4,0.015211609,2337.4,2338.2,0.000342261,2375.8,0.016080746,-0.001553986,-1,-0.000869137,0.000869137,3.148436861,2.182453318,0.000469137
918,918,918,IC1901.CCFX,2019/1/16,IH1901.CCFX,4346.8,4347.8,0.000230054,4341,-0.001564009,2371,2369.2,-0.000759173,2380.2,0.004642917,0.000989228,1,-0.006206927,-0.006206927,3.128894743,2.168034009,-0.006606927
919,919,919,IC1901.CCFX,2019/1/17,IH1901.CCFX,4338.2,4330.6,-0.001751879,4307.4,-0.005357225,2384.8,2381.4,-0.001425696,2370.4,-0.004619132,-0.000326183,-1,-0.000738094,0.000738094,3.131204161,2.168767008,0.000338094
920,920,920,IC1902.CCFX,2019/1/18,IH1902.CCFX,4303.6,4307.6,0.000929454,4341,0.007753738,2386.6,2386.2,-0.000167602,2415.2,0.012153214,0.001097057,1,-0.004399477,-0.004399477,3.117428501,2.158358061,-0.004799477
921,921,921,IC1902.CCFX,2019/1/21,IH1902.CCFX,4349.6,4347.2,-0.000551775,4360,0.002944424,2414.8,2423,0.003395726,2434,0.004539827,-0.003947501,-1,-0.001595403,0.001595403,3.122402055,2.160938168,0.001195403
922,922,922,IC1902.CCFX,2019/1/22,IH1902.CCFX,4356,4346.4,-0.002203857,4294.2,-0.012009939,2432.8,2428.4,-0.001808616,2405.6,-0.009388898,-0.000395241,-1,-0.002621041,0.002621041,3.130585999,2.1657377,0.002221041
923,923,923,IC1902.CCFX,2019/1/23,IH1902.CCFX,4290.6,4294.8,0.000978884,4302.6,0.00181615,2404,2408.2,0.001747088,2396.4,-0.004899925,-0.000768204,-1,0.006716075,-0.006716075,3.109560749,2.150326149,-0.007116075
924,924,924,IC1902.CCFX,2019/1/24,IH1902.CCFX,4308,4296.6,-0.00264624,4330.8,0.007959782,2403,2405.6,0.001081981,2413.8,0.003408713,-0.00372822,-1,0.004551069,-0.004551069,3.095408923,2.139679735,-0.004951069
925,925,925,IC1902.CCFX,2019/1/25,IH1902.CCFX,4336.6,4337.6,0.000230595,4310,-0.006362966,2424,2433,0.003712871,2441,0.003288122,-0.003482276,-1,-0.009651087,0.009651087,3.125282985,2.159474099,0.009251087
926,926,926,IC1902.CCFX,2019/1/28,IH1902.CCFX,4339,4339.8,0.000184374,4291.6,-0.011106503,2456.8,2467.2,0.004233149,2440,-0.011024643,-0.004048775,-1,-8.19E-05,8.19E-05,3.125538818,2.158787083,-0.000318141
927,927,927,IC1902.CCFX,2019/1/29,IH1902.CCFX,4291,4273,-0.004194826,4242.4,-0.007161245,2437,2433,-0.001641362,2458.8,0.010604192,-0.002553464,-1,-0.017765437,0.017765437,3.181065382,2.196275364,0.017365437
928,928,928,IC1902.CCFX,2019/1/30,IH1902.CCFX,4215,4215.2,4.74E-05,4201.8,-0.003178971,2448.2,2447,-0.000490156,2448.6,0.000653862,0.000537606,1,-0.003832833,-0.003832833,3.168872889,2.186978897,-0.004232833
929,929,929,IC1902.CCFX,2019/1/31,IH1902.CCFX,4210,4218.6,0.002042755,4183.6,-0.008296591,2458.4,2463.8,0.002196551,2486.8,0.009335173,-0.000153795,-1,-0.017631765,0.017631765,3.22474571,2.224664403,0.017231765
930,930,930,IC1902.CCFX,2019/2/1,IH1902.CCFX,4200,4218.8,0.00447619,4313.2,0.022376031,2502,2495.2,-0.002717826,2505.6,0.004168003,0.007194016,1,0.018208029,0.018208029,3.283461972,2.26428129,0.017808029
931,931,931,IC1902.CCFX,2019/2/11,IH1902.CCFX,4318,4319.2,0.000277906,4406.8,0.020281534,2485.6,2491.2,0.002252977,2522,0.01236352,-0.001975071,-1,0.007918014,-0.007918014,3.257463474,2.245446966,-0.008318014
932,932,932,IC1902.CCFX,2019/2/12,IH1902.CCFX,4398.8,4414,0.003455488,4433.4,0.004395106,2522.6,2527.4,0.001902799,2531.6,0.001661787,0.001552689,1,0.00273332,0.00273332,3.266367163,2.250686312,0.00233332
933,933,933,IC1902.CCFX,2019/2/13,IH1902.CCFX,4439.8,4432.8,-0.001576648,4512,0.017866811,2533.6,2540.8,0.002841806,2581.8,0.01613665,-0.004418454,-1,0.001730161,-0.001730161,3.260715821,2.245891987,-0.002130161
934,934,934,IC1902.CCFX,2019/2/14,IH1902.CCFX,4501.4,4500.4,-0.000222153,4533.8,0.007421563,2578.8,2575.4,-0.001318443,2578.8,0.001320183,0.00109629,1,0.006101379,0.006101379,3.280610685,2.258696669,0.005701379
935,935,935,IC1903.CCFX,2019/2/15,IH1903.CCFX,4526.8,4531.2,0.000971989,4502.6,-0.006311794,2577,2574.6,-0.000931315,2526.8,-0.018565991,0.001903305,1,0.012254197,0.012254197,3.320811935,2.285471705,0.011854197
936,936,936,IC1903.CCFX,2019/2/18,IH1903.CCFX,4540.2,4581,0.008986388,4677,0.020956123,2548.4,2562.2,0.005415162,2585,0.008898603,0.003571226,1,0.01205752,0.01205752,3.360852693,2.312114638,0.01165752
937,937,937,IC1903.CCFX,2019/2/19,IH1903.CCFX,4692.8,4693,4.26E-05,4659,-0.007244833,2588.4,2581.8,-0.002549838,2580,-0.000697188,0.002592456,1,-0.006547645,-0.006547645,3.338847023,2.296050887,-0.006947645
938,938,938,IC1903.CCFX,2019/2/20,IH1903.CCFX,4679,4657.8,-0.004530883,4652,-0.001245223,2592.8,2593.4,0.00023141,2591.4,-0.000771188,-0.004762293,-1,-0.000474035,0.000474035,3.340429752,2.296220874,7.40E-05
939,939,939,IC1903.CCFX,2019/2/21,IH1903.CCFX,4650,4661.8,0.002537634,4662,4.29E-05,2586.6,2582.2,-0.001701075,2580.8,-0.000542173,0.004238709,1,0.000585075,0.000585075,3.342384155,2.296645847,0.000185075
940,940,940,IC1903.CCFX,2019/2/22,IH1903.CCFX,4651,4670.4,0.004171146,4804.8,0.028776978,2580.6,2579.6,-0.000387507,2635,0.021476198,0.004558653,1,0.007300781,0.007300781,3.366786168,2.312494496,0.006900781
941,941,941,IC1903.CCFX,2019/2/25,IH1903.CCFX,4872.4,4861.4,-0.002257614,5123,0.053811659,2661,2666.8,0.002179632,2836,0.063446828,-0.004437246,-1,-0.009635168,0.009635168,3.39922572,2.333850773,0.009235168
942,942,942,IC1903.CCFX,2019/2/26,IH1903.CCFX,5100,5049.4,-0.009921569,5063.2,0.002732998,2824,2811.4,-0.004461756,2749,-0.022195348,-0.005459812,-1,0.024928345,-0.024928345,3.314488647,2.274738194,-0.025328345
943,943,943,IC1903.CCFX,2019/2/27,IH1903.CCFX,5084.2,5090.8,0.001298139,5017.4,-0.014418166,2757.8,2768.8,0.003988687,2757.2,-0.004189541,-0.002690547,-1,-0.010228626,0.010228626,3.34839131,2.297095744,0.009828626
944,944,944,IC1903.CCFX,2019/2/28,IH1903.CCFX,5022,5059.6,0.007487057,5034.6,-0.004941102,2757,2762.8,0.002103736,2753.8,-0.003257565,0.005383321,1,-0.001683537,-0.001683537,3.342754169,2.292309659,-0.002083537
945,945,945,IC1903.CCFX,2019/3/1,IH1903.CCFX,5070.6,5062.4,-0.001617166,5081.2,0.003713654,2775.6,2768.8,-0.002449921,2823.6,0.019791968,0.000832755,1,-0.016078314,-0.016078314,3.289008317,2.254536261,-0.016478314
946,946,946,IC1903.CCFX,2019/3/4,IH1903.CCFX,5123,5136,0.002537576,5144.4,0.001635514,2844.4,2849.6,0.001828154,2834.2,-0.005404267,0.000709422,1,0.007039781,0.007039781,3.312162217,2.269505889,0.006639781
947,947,947,IC1903.CCFX,2019/3/5,IH1903.CCFX,5146.4,5163.2,0.003264418,5298.8,0.026262783,2839,2831,-0.002817894,2835,0.001412928,0.006082311,1,0.024849854,0.024849854,3.394468966,2.324994977,0.024449854
948,948,948,IC1903.CCFX,2019/3/6,IH1903.CCFX,5317,5341.6,0.004626669,5400,0.010933054,2836,2838.4,0.000846262,2838.2,-7.05E-05,0.003780407,1,0.011003516,0.011003516,3.431820059,2.349648099,0.010603516
949,949,949,IC1903.CCFX,2019/3/7,IH1903.CCFX,5387.8,5381.6,-0.001150748,5442.4,0.011297755,2833.6,2821,-0.00444664,2794.4,-0.00942928,0.003295892,1,0.020727036,0.020727036,3.502951516,2.397409479,0.020327036
950,950,950,IC1903.CCFX,2019/3/8,IH1903.CCFX,5318,5352.6,0.006506205,5296.4,-0.01049957,2735,2728.4,-0.002413163,2691.6,-0.013487758,0.008919368,1,0.002988188,0.002988188,3.513418994,2.403614426,0.002588188
951,951,951,IC1903.CCFX,2019/3/11,IH1903.CCFX,5331.4,5355.6,0.004539145,5448.8,0.017402345,2701,2702.2,0.00044428,2706.4,0.001554289,0.004094866,1,0.015848056,0.015848056,3.569099856,2.440745597,0.015448056
952,952,952,IC1903.CCFX,2019/3/12,IH1903.CCFX,5491.2,5523.2,0.005827506,5546.2,0.004164253,2734,2738,0.001463058,2718,-0.007304602,0.004364448,1,0.011468855,0.011468855,3.610033343,2.467761855,0.011068855
953,953,953,IC1903.CCFX,2019/3/13,IH1903.CCFX,5544,5516.2,-0.00501443,5403.6,-0.020412603,2729.4,2725.2,-0.0015388,2726.6,0.000513724,-0.00347563,-1,-0.020926327,0.020926327,3.685578079,2.51841594,0.020526327
