,Unnamed: 0,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,cum,fee,fee_cum,fee_ret
836,836,IC1809.CCFX,2018-09-12,IH1809.CCFX,4700.9,4696.99,-0.0008317556212640298,4675.0,-0.002943183757038059,2389.28,2384.89,-0.0018373736020894649,2384.6,-0.002259414225941448,0.0010056179808254349,1.0,-0.0006837695310966119,-0.0006837695310966119,1.7810921906176236,0.0,1.512270407412039,-0.0006837695310966119
837,837,IC1809.CCFX,2018-09-13,IH1809.CCFX,4727.43,4725.97,-0.0003088358791140111,4718.0,-0.002452638700947252,2413.41,2408.07,-0.0022126368913693018,2419.6,0.002652080225426845,0.0019038010122552906,1.0,-0.005104718926374097,-0.005104718926374097,1.7720002156025607,0.0,1.5045506920415272,-0.005104718926374097
838,838,IC1809.CCFX,2018-09-14,IH1809.CCFX,4720.78,4706.26,-0.003075762903587909,4654.4,-0.01075451647183856,2421.66,2413.06,-0.0035512830042202514,2427.4,0.00355548205721834,0.00047552010063234285,1.0,-0.0143099985290569,-0.0143099985290569,1.7466428951237996,0.0,1.4830205738515214,-0.0143099985290569
839,839,IC1809.CCFX,2018-09-17,IH1809.CCFX,4649.95,4629.61,-0.004374240583232103,4602.8,-0.0028596187175042864,2411.38,2412.26,0.0003649362605644413,2400.8,-0.003982741453700589,-0.004739176843796543,-1.0,0.0011231227361963023,-0.0011231227361963023,1.7446812007762702,0.0004,1.4807617514972413,-0.0015231227361963023
840,840,IC1809.CCFX,2018-09-18,IH1809.CCFX,4588.2299,4610.5,0.004853745449852065,4679.4,0.014922135947598838,2391.95,2404.01,0.005041911411191924,2465.0,0.025118522831240053,-0.00018816596133985897,-1.0,-0.010196386883641216,0.010196386883641216,1.7624706452880008,0.0,1.4958601711980053,0.010196386883641216
841,841,IC1809.CCFX,2018-09-19,IH1809.CCFX,4673.95,4671.33,-0.0005605537072497223,4734.4,0.011753643629525136,2455.44,2457.43,0.0008104453784250065,2486.0,0.009338205440519777,-0.001370999085674729,-1.0,0.002415438189005359,-0.002415438189005359,1.7582135063843711,0.0,1.4922470134150816,-0.002415438189005359
842,842,IC1809.CCFX,2018-09-20,IH1809.CCFX,4734.4799,4747.75,0.0028028633092305193,4743.6,-0.0017676767676766407,2492.4,2499.23,0.002740330605039309,2491.0,-0.0033608065935825104,6.253270419120938e-05,1.0,0.0015931298259058704,0.0015931298259058704,1.7610145687617027,0.0004,1.494027457834406,0.0011931298259058704
843,843,IC1810.CCFX,2018-09-21,IH1810.CCFX,4743.81,4751.1,0.0015367394562597616,4827.8,0.019168249947224103,2495.7399,2497.66,0.0007693510048862872,2595.0,0.035101715197447085,0.0007673884513734741,1.0,-0.01593346525022299,-0.01593346525022299,1.7329555043252016,0.0,1.4702224232521224,-0.01593346525022299
844,844,IC1810.CCFX,2018-09-25,IH1810.CCFX,4774.79,4783.27,0.0017759943369237696,4793.2,-0.0002502920073418346,2545.21,2552.94,0.003037077490658957,2557.2,-0.004360691481077872,-0.0012610831537351874,-1.0,0.004110399473736036,-0.004110399473736036,1.7258323649322154,0.0004,1.4635911328080111,-0.0045103994737360365
845,845,IC1810.CCFX,2018-09-26,IH1810.CCFX,4794.07,4801.2299,0.0014934909169037613,4800.0,0.0008757662955085621,2555.92,2568.38,0.004874956962659161,2592.6,0.00519540942928054,-0.0033814660457553987,-1.0,-0.0043196431337719785,0.0043196431337719785,1.7332873448574362,0.0,1.4699133241954947,0.0043196431337719785
