,tradedate,ICmIH,signal_x,signal_y,signal,ret,cum,fee_cum,fee,fee_ret
777,2018-06-25,0.005604627120137725,1.0,1.0,1.0,0.005604627120137725,1.7778897761261354,1.644259467321746,0.0002,0.005404627120137726
778,2018-06-26,0.02211129035571116,1.0,1.0,1.0,0.02211129035571116,1.817201213186511,1.6806161658238243,0.0,0.02211129035571116
779,2018-06-27,0.00823117774484785,1.0,1.0,1.0,0.00823117774484785,1.8321589193704022,1.6944496162055849,0.0,0.00823117774484785
780,2018-06-28,0.0051320920495901475,1.0,1.0,1.0,0.0051320920495901475,1.8415617275940885,1.7031456876093445,0.0,0.0051320920495901475
781,2018-06-29,0.01413880219683655,1.0,1.0,1.0,0.01413880219683655,1.867599204593806,1.727226127598848,0.0,0.01413880219683655
782,2018-07-02,0.029436591300304824,1.0,1.0,1.0,0.029436591300304824,1.9225749590922079,1.7780697772001834,0.0,0.029436591300304824
783,2018-07-03,0.0008642709803920822,-1.0,1.0,0.0,0.0,1.9225749590922079,1.7777141632447435,0.0002,-0.0002
784,2018-07-04,-0.004365754908242707,1.0,1.0,1.0,-0.004365754908242707,1.9141814680280864,1.7695975560784563,0.0002,-0.004565754908242707
785,2018-07-05,-0.0331671655769064,1.0,-1.0,0.0,-0.0,1.9141814680280864,1.7692436365672406,0.0002,-0.0002
786,2018-07-06,-0.009003086177919534,1.0,-1.0,0.0,-0.0,1.9141814680280864,1.7692436365672406,0.0,-0.0
787,2018-07-09,-0.0021003656928052714,1.0,-1.0,0.0,-0.0,1.9141814680280864,1.7692436365672406,0.0,-0.0
788,2018-07-10,0.007506733773584939,1.0,-1.0,0.0,0.0,1.9141814680280864,1.7692436365672406,0.0,0.0
789,2018-07-11,-0.005164260343108493,-1.0,1.0,0.0,-0.0,1.9141814680280864,1.7692436365672406,0.0,-0.0
790,2018-07-12,0.01162712168599258,1.0,-1.0,0.0,0.0,1.9141814680280864,1.7692436365672406,0.0,0.0
791,2018-07-13,0.002108560995056432,-1.0,1.0,0.0,0.0,1.9141814680280864,1.7692436365672406,0.0,0.0
792,2018-07-16,0.009854848098824904,1.0,1.0,1.0,0.009854848098824904,1.933045435629089,1.78632541512811,0.0002,0.009654848098824904
793,2018-07-17,0.0035342982166486625,-1.0,1.0,0.0,0.0,1.933045435629089,1.7859681500450844,0.0002,-0.0002
794,2018-07-18,-3.1700543168047823e-06,1.0,1.0,1.0,-3.1700543168047823e-06,1.9330393077700612,1.7856052947990315,0.0002,-0.0002031700543168048
795,2018-07-19,-0.01284385232160027,-1.0,-1.0,-1.0,0.01284385232160027,1.9578669791709085,1.807825103392178,0.0004,0.01244385232160027
796,2018-07-20,-0.010959210694300135,-1.0,-1.0,-1.0,0.010959210694300135,1.9793236559070555,1.8276374395986978,0.0,0.010959210694300135
797,2018-07-23,-0.00038147057241702184,1.0,-1.0,0.0,-0.0,1.9793236559070555,1.827271912110778,0.0002,-0.0002
798,2018-07-24,0.006295249838181499,1.0,-1.0,0.0,0.0,1.9793236559070555,1.827271912110778,0.0,0.0
799,2018-07-25,0.0011803421777693698,1.0,1.0,1.0,0.0011803421777693698,1.9816599351015793,1.8290632638364737,0.0002,0.0009803421777693697
800,2018-07-26,0.005063350970742579,1.0,1.0,1.0,0.005063350970742579,1.9916937748576575,1.8383244530889695,0.0,0.005063350970742579
801,2018-07-27,-0.007827559710202277,1.0,1.0,1.0,-0.007827559710202277,1.976103672910521,1.8239348586656905,0.0,-0.007827559710202277
802,2018-07-30,-0.02211295616634804,1.0,-1.0,0.0,-0.0,1.976103672910521,1.8235700716939574,0.0002,-0.0002
803,2018-07-31,0.0011829916314684494,1.0,-1.0,0.0,0.0,1.976103672910521,1.8235700716939574,0.0,0.0
804,2018-08-01,0.008556324074223558,1.0,-1.0,0.0,0.0,1.976103672910521,1.8235700716939574,0.0,0.0
805,2018-08-02,-0.005180765713880462,1.0,1.0,1.0,-0.005180765713880462,1.9658659427548328,1.813757868375328,0.0002,-0.005380765713880462
806,2018-08-03,-0.001878154272521436,1.0,-1.0,0.0,-0.0,1.9658659427548328,1.8133951168016529,0.0002,-0.0002
807,2018-08-06,-0.015964298183223268,1.0,-1.0,0.0,-0.0,1.9658659427548328,1.8133951168016529,0.0,-0.0
808,2018-08-07,-0.004297393260923901,1.0,-1.0,0.0,-0.0,1.9658659427548328,1.8133951168016529,0.0,-0.0
809,2018-08-08,-0.0003399678955164215,1.0,-1.0,0.0,-0.0,1.9658659427548328,1.8133951168016529,0.0,-0.0
810,2018-08-09,0.001809395594801682,1.0,-1.0,0.0,0.0,1.9658659427548328,1.8133951168016529,0.0,0.0
811,2018-08-10,0.0075928642057464905,1.0,1.0,1.0,0.0075928642057464905,1.9807924959048722,1.8268013006515316,0.0002,0.007392864205746491
812,2018-08-13,0.01606134372773697,1.0,1.0,1.0,0.01606134372773697,2.0126066850349225,1.856142184263573,0.0,0.01606134372773697
813,2018-08-14,0.0009236527729867595,1.0,1.0,1.0,0.0009236527729867595,2.014465634780487,1.8578566151391258,0.0,0.0009236527729867595
814,2018-08-15,0.004722553972045726,1.0,1.0,1.0,0.004722553972045726,2.023979057465569,1.8666304432764425,0.0,0.004722553972045726
815,2018-08-16,-0.014077059635404,1.0,1.0,1.0,-0.014077059635404,1.9954873835728175,1.8403537752091794,0.0,-0.014077059635404
816,2018-08-17,0.001359624460275227,1.0,-1.0,0.0,0.0,1.9954873835728175,1.8399857044541377,0.0002,-0.0002
