,open_IC,close_IC,high_IC,low_IC,preclose_IC,pre2close_IC,tradedate,ret_IC,preret_IC,open_IH,close_IH,high_IH,low_IH,preclose_IH,pre2close_IH,ret_IH,preret_IH,dpreret,signal,cum,ICmIH_i,ret,ICpre_last_vol,ICpre_last_ret,IHpre_last_vol,IHpre_last_ret,IClastmean,IClaststd,IHlastmean,IHlaststd,IClast_stdzd,IHlast_stdzd,dlast_stdzd,instrumentID_IC,instrumentID_IH,ICprice,IHprice,ICpreclose,IHpreclose,ICpre2close,IHpre2close,ICreturn,IHreturn,ICpreret,IHpreret,ICmIH_f,dret
611,6489.79,6571.42,6571.44,6485.81,6501.4,6563.44,2017-10-20,0.01076998800258422,-0.009452360347622537,2744.49,2737.64,2746.23,2733.72,2756.04,2753.01,-0.006676245627784794,0.0011006135103031056,-0.01055297385792564,-1.0,0.8495190140422654,0.017446233630369012,-0.016134599528850768,90459200.0,0.00015691390349470424,74856200.0,0.00021412110544560825,104053026.66666669,15182409.513620233,31942806.66666667,13082701.290027425,-0.8953668819479267,3.2801630475232972,-4.175529929471224,IC1711.CCFX,IH1711.CCFX,6530.0,2740.8,6460.0,2755.4,6505.0,2755.2,0.010835913312693402,-0.0052986862161573675,-0.006917755572636408,7.259001161452616e-05,0.016134599528850768,-0.006990345584250934
618,6496.69,6560.21,6560.25,6496.69,6511.76,6630.81,2017-10-31,0.007440384780765807,-0.0179540659436781,2795.54,2793.71,2797.79,2785.16,2809.11,2814.27,-0.0054821633898281,-0.0018335127759595558,-0.016120553167718543,1.0,0.8556642547401424,0.012922548170593906,0.007233788292314025,77009600.0,8.141319046339746e-05,69696800.0,-0.0003451859021806891,97245840.0,17088704.021917313,32929100.0,15101401.769942913,-1.1841881030911283,2.4347209987605667,-3.618909101851695,IC1711.CCFX,IH1711.CCFX,6507.6,2797.8,6468.2,2801.0,6601.4,2821.4,0.006091339167001664,-0.0011424491253123614,-0.02017753809797917,-0.007230452966612399,0.007233788292314025,-0.012947085131366777
636,6250.06,6278.03,6307.89,6243.96,6274.51,6439.44,2017-11-24,0.0005609999824687242,-0.025612475618997814,2934.45,2936.83,2949.79,2907.1,2940.73,3012.36,-0.001326201317360054,-0.0237786984291386,-0.0018337771898592203,-1.0,0.8529566858630536,0.0018872012998287786,-0.0031642888692493547,102412000.0,-0.0004747120266220816,134898400.0,0.0010825347653655726,82906453.33333333,10038237.807563763,41040626.66666666,16353587.00542751,1.9431245842740783,5.7392774626253775,-3.7961528783512994,IC1712.CCFX,IH1712.CCFX,6227.0,2940.0,6208.2,2940.4,6375.2,3019.4,0.003028252955768141,-0.0001360359134812139,-0.026195256619400142,-0.026164138570576975,0.0031642888692493547,-3.111804882316438e-05
638,6188.09,6299.31,6299.31,6188.09,6194.55,6278.03,2017-11-28,0.016911640070707445,-0.01329716487496868,2900.08,2897.11,2908.36,2872.53,2917.31,2936.83,-0.0069241870078942105,-0.00664662237855107,-0.006650542496417611,-1.0,0.8308209791745176,0.023835827078601657,-0.025951735950270786,63778000.0,-6.457247372249064e-06,95239200.0,0.0005350252936637824,82432253.33333333,9638713.142600553,44190426.66666666,23690789.20871305,-1.9353468722797114,2.1547941220361926,-4.090140994315904,IC1712.CCFX,IH1712.CCFX,6262.4,2899.2,6136.0,2914.8,6227.0,2940.0,0.02059973924380709,-0.005351996706463691,-0.014613778705636737,-0.008571428571428563,0.025951735950270786,-0.006042350134208174
675,6284.6,6272.38,6317.0,6261.24,6286.8,6267.46,2018-01-19,-0.002293694725456485,0.003085779566203817,3122.67,3117.82,3145.99,3100.41,3106.55,3076.18,0.0036278186412579405,0.009872634241169465,-0.006786854674965648,-1.0,0.8364771885157797,-0.005921513366714426,0.006807976065893229,83978800.0,1.4319467315893066e-05,98308800.0,0.0008339048365868518,82639066.66666667,8912041.336859493,36754640.0,12530620.221146902,0.15032844695101424,4.912299544129514,-4.7619710971785,IC1802.CCFX,IH1802.CCFX,6232.0,3133.8,6259.8,3126.4,6223.4,3082.4,-0.004441036454838843,0.002366939611054386,0.00584889288813195,0.014274591227614762,-0.006807976065893229,-0.008425698339482812
676,6264.76,6347.64,6347.81,6248.31,6272.38,6286.8,2018-01-22,0.011998635286765149,-0.002293694725456485,3104.96,3130.33,3144.85,3104.4,3117.82,3106.55,0.004012418933742046,0.0036278186412579405,-0.005921513366714426,-1.0,0.8239764653567739,0.007986216353023101,-0.014944487824212647,73338400.0,0.0002471781819806118,78719200.0,0.0009627295307657047,82497946.66666667,8854076.283593081,38923720.0,16804008.357909285,-1.0345005366217184,2.368213532890153,-3.4027140695118714,IC1802.CCFX,IH1802.CCFX,6348.6,3145.6,6232.0,3133.8,6259.8,3126.4,0.018709884467265736,0.0037653966430530868,-0.004441036454838843,0.002366939611054386,0.014944487824212647,-0.006807976065893229
678,6353.3,6394.3,6395.57,6322.92,6355.0,6347.64,2018-01-24,0.006184107002360273,0.0011594860452073252,3189.77,3180.33,3202.47,3150.55,3176.5,3130.33,0.0012057295765779408,0.01474924368996233,-0.013589757644755007,-1.0,0.8138870241352014,0.004978377425782332,-0.012244817231768734,83456400.0,2.203291402613772e-05,112016800.0,0.0010237929803649237,82675426.66666667,8795017.736899402,41190640.0,18716070.719177067,0.08879724370046045,3.784243021021999,-3.6954457773215386,IC1802.CCFX,IH1802.CCFX,6409.6,3188.0,6345.8,3195.0,6348.6,3145.6,0.010053893914084844,-0.0021909233176838905,-0.0004410421195224501,0.01570447609359116,0.012244817231768734,-0.016145518213113608
738,5865.44,5860.98,5886.0,5808.78,5847.98,5959.42,2018-04-27,0.002222989818706722,-0.01869980635699453,2672.64,2653.54,2675.1,2613.53,2666.02,2702.98,-0.004681135175280016,-0.013673797068420757,-0.005026009288573774,-1.0,0.8036214947557185,0.0069041249939867395,-0.012612966019934444,82568800.0,4.787724274946114e-05,80407600.0,0.0013780414538899775,80464080.0,9353819.292320507,32268740.0,14177316.22607752,0.22501183037905992,3.395484676532374,-3.170472846153314,IC1805.CCFX,IH1805.CCFX,5852.2,2654.0,5806.4,2666.6,5913.0,2707.2,0.00788784789198127,-0.004725118127953176,-0.01802807373583637,-0.014997044917257618,0.012612966019934444,-0.0030310288185787515
761,5729.92,5685.12,5759.5,5654.84,5754.47,5682.59,2018-06-01,-0.012051500833265337,0.012649161737869452,2652.25,2647.19,2664.31,2637.37,2658.29,2605.9,-0.0041756166558201135,0.02010437852565317,-0.007455216787783714,-1.0,0.8108219978345761,-0.007875884177445225,0.008960067800384608,60434000.0,0.00031286011502817956,79018200.0,0.0017316017316018062,71381573.33333333,5860906.050170925,27786470.0,14125021.507292502,-1.8678977686417713,3.6270196100975816,-5.494917378739353,IC1806.CCFX,IH1806.CCFX,5664.0,2631.6,5738.0,2642.0,5653.2,2588.4,-0.012896479609620036,-0.003936411809235429,0.015000353781928766,0.020707773141709133,-0.008960067800384608,-0.005707419359780364
800,5270.23,5249.29,5281.35,5230.1,5273.48,5308.66,2018-07-27,-0.004587103772082157,-0.006626907731894782,2529.66,2525.09,2541.23,2515.89,2530.99,2563.69,-0.0023311036392872357,-0.01275505228791318,0.0061281445560184,-1.0,0.8171687555814746,-0.002256000132794922,0.0078275598884201,85432800.0,0.000109984924480111,18439000.0,0.0005296044961051738,67831800.0,7684775.02760096,25601006.66666667,9464468.604931802,2.290372839384824,-0.7567257038535318,3.0470985432383557,IC1808.CCFX,IH1808.CCFX,5230.0,2529.6,5261.6,2525.0,5297.8,2555.4,-0.006005777710202276,0.0018217821782178234,-0.0068330250292574215,-0.011896376301166243,-0.0078275598884201,0.0050633512719088225
826,4808.38,4838.87,4840.15,4754.81,4814.82,4867.12,2018-09-03,0.004994994620775017,-0.010745574384851908,2461.86,2465.88,2470.51,2445.87,2474.48,2479.21,-0.003475477676117777,-0.0019078658120933454,-0.008837708572758562,-1.0,0.8076775175392042,0.008470472296892795,-0.011614783332625887,69775600.0,-0.00011629404117652341,94684200.0,0.0031133452245823983,70577306.66666667,8807751.116114339,23740650.0,8279551.710117487,-0.09102285658366283,8.568525505228507,-8.65954836181217,IC1809.CCFX,IH1809.CCFX,4819.6,2461.0,4783.4,2471.0,4846.0,2483.2,0.007567838775766278,-0.004046944556859611,-0.0129178704085845,-0.004913015463917425,0.011614783332625887,-0.008004854944667072
838,4673.95,4736.89,4772.95,4664.13,4683.51,4602.39,2018-09-19,0.011397434829860442,0.017625624947038343,2455.44,2487.08,2505.0,2452.58,2458.77,2399.88,0.011513887024813265,0.024538726936346844,-0.006913101989308501,-1.0,0.8050651864951032,-0.00011645219495282078,-0.003234373852648797,94316400.0,-6.6200000426897e-05,28331800.0,0.00012207921610896122,66665713.33333334,7487554.839716316,23853926.66666667,15286844.406557262,3.6928860300292996,0.2929233276824976,3.399962702346802,IC1809.CCFX,IH1809.CCFX,4734.4,2486.0,4679.4,2465.0,4602.8,2400.8,0.011753643629525136,0.008519269776876337,0.016642043973233545,0.026741086304565176,0.003234373852648797,-0.010099042331331631
865,4427.63,4440.83,4466.14,4375.04,4437.95,4298.98,2018-11-05,0.0006489482756677487,0.032326272743767204,2520.88,2511.59,2524.65,2489.59,2542.77,2460.16,-0.012262217974885579,0.03357911680541115,-0.001252844061643943,1.0,0.8153292615927437,0.01291116625055333,0.012749371441989288,124656000.0,0.0003629117696117845,45543600.0,0.00020060890703543777,79072706.66666667,10713697.962146452,31832540.0,13695211.851355605,4.2546741092000016,1.0011572036136722,3.2535169055863293,IC1811.CCFX,IH1811.CCFX,4430.2,2511.0,4436.0,2546.8,4280.0,2460.0,-0.0013074842200180292,-0.014056855662007315,0.03644859813084112,0.03528455284552856,0.012749371441989288,0.0011640452853125538
871,4430.95,4563.54,4588.5,4422.95,4481.69,4368.61,2018-11-13,0.018263199819710918,0.025884663542866004,2415.3,2462.97,2474.82,2413.78,2444.97,2434.21,0.0073620535221290435,0.004420325280070303,0.0214643382627957,1.0,0.8248164099133538,0.010901146297581876,0.011635971830665115,120322400.0,0.0003548804714179621,25786400.0,-0.00027399780834458376,83383460.0,12732725.50709558,32473920.0,13707480.758466087,2.901102358596751,-0.48787374703186204,3.388976105628613,IC1811.CCFX,IH1811.CCFX,4571.0,2460.6,4487.2,2443.4,4368.8,2434.4,0.018675343198431227,0.007039371367766113,0.027101263504852424,0.003697009530069017,0.011635971830665115,0.02340425397478341
874,4625.0,4659.1,4691.56,4609.83,4619.81,4545.51,2018-11-16,0.008504678763845197,0.016345800581232917,2458.48,2461.44,2482.44,2443.12,2459.14,2429.99,0.0009352863196077088,0.011995934139646723,0.004349866441586192,-1.0,0.8191380324611363,0.007569392444237487,-0.0068844137725315715,145024800.0,0.00015154434512298917,38754800.0,0.00026443061653402816,87085273.33333333,14538707.294096313,30819100.0,11561355.005033247,3.985191082992227,0.6863987825428062,3.2987923004494206,IC1812.CCFX,IH1812.CCFX,4647.8,2462.6,4619.0,2464.2,4535.6,2430.0,0.006235115825936388,-0.0006492979465951842,0.018387864891083797,0.014074074074073906,0.0068844137725315715,0.004313790817009888
904,4168.94,4168.04,4192.7,4138.93,4161.27,4208.41,2018-12-28,0.0016269071701666693,-0.011201380093669444,2279.7,2293.1,2305.91,2278.25,2276.06,2281.56,0.007486621618059352,-0.0024106313224284692,-0.008790748771240975,1.0,0.8173942306955377,-0.005859714447892682,-0.0021288252974400734,89006000.0,-2.403106736270644e-06,69663400.0,-0.0028826271334945197,90949640.0,24093407.99205157,26522800.0,11127507.96905453,-0.08067102838424552,3.876932743609217,-3.9576037719934622,IC1901.CCFX,IH1901.CCFX,4120.4,2286.6,4131.0,2287.6,4189.0,2284.6,-0.0025659646574680557,-0.00043713936002798265,-0.013845786583910223,0.0013131401558259535,-0.0021288252974400734,-0.015158926739736178
926,4203.98,4176.47,4240.72,4151.41,4211.62,4254.29,2019-01-31,-0.00834595713763342,-0.010029875725444226,2454.64,2483.47,2487.1,2450.18,2440.01,2455.9,0.017811402412285068,-0.006470133148743784,-0.003559742576700442,1.0,0.8011017421671588,-0.02615735954991849,-0.01993222843586173,75930400.0,-0.00010683583131332329,74600000.0,-0.0009908165228889043,79727670.0,14274552.089480253,24353910.0,13094585.055645864,-0.2660167531840406,3.837165499057634,-4.103182252241675,IC1902.CCFX,IH1902.CCFX,4183.6,2486.8,4201.8,2448.6,4242.4,2458.8,-0.004331476986053517,0.015600751449808213,-0.009570054686026673,-0.004148365056125036,-0.01993222843586173,-0.005421689629901638
930,4442.73,4512.41,4526.27,4433.03,4439.48,4402.87,2019-02-13,0.016427599628785483,0.00831503087758656,2538.42,2580.61,2587.88,2528.23,2533.18,2527.47,0.01872350168562842,0.0022591761722197123,0.006055854705366848,1.0,0.7994191879998315,-0.002295902056842936,-0.0021003002225106204,135724800.0,0.00036050997323044953,29854800.0,-0.0004734885849794201,83414430.0,13891272.541870505,27719330.0,16062642.470655207,3.7657003591519946,0.13294636943462346,3.6327539897173713,IC1902.CCFX,IH1902.CCFX,4512.0,2581.8,4433.4,2531.6,4406.8,2522.0,0.017729056705914292,0.019829356928424916,0.006036125987110674,0.0038065027755749274,-0.0021003002225106204,0.0022296232115357477
985,4933.04,4973.4,4990.19,4886.06,4908.8,5307.56,2019-05-07,0.01316003911342878,-0.07513056847214161,2814.47,2806.26,2833.2,2777.73,2805.04,2945.24,0.00043493140917782997,-0.04760223275522535,-0.027528335716916263,-1.0,0.786147233570601,0.012725107704250949,-0.016601996334910663,96544000.0,-5.092635031223036e-05,67237600.0,0.0004386887841900666,185055013.3333333,32496748.838505413,50134753.33333334,16651908.686264025,-2.7236882610378723,1.0270802578190095,-3.750768518856882,IC1905.CCFX,IH1905.CCFX,4906.0,2810.0,4810.0,2800.6,5267.2,2952.2,0.01995841995841996,0.003356423623509297,-0.08680133657351152,-0.051351534448885516,0.016601996334910663,-0.035449802124626006
1001,4943.57,4956.86,4992.99,4930.43,4955.49,4962.95,2019-05-29,0.000276461056323285,-0.0015031382544655747,2728.44,2755.81,2780.31,2724.85,2748.8,2722.33,0.0025502037252618237,0.009723288506536807,-0.011226426761002384,-1.0,0.7938665072780522,-0.002273742668938539,0.009819119597217265,121454400.0,0.0009109509816429553,306633400.0,0.006064643166936889,136843173.33333334,33728960.04946735,38234500.0,16228282.514922302,-0.4562480820862535,16.538959052087037,-16.99520713417329,IC1906.CCFX,IH1906.CCFX,4866.0,2729.6,4888.8,2715.6,4903.0,2702.6,-0.004663721158566503,0.00515539843865076,-0.0028961860085661146,0.0048101827869460045,-0.009819119597217265,-0.0077063687955121205
