,open_IC,close_IC,high_IC,low_IC,preclose_IC,pre2close_IC,tradedate,ret_IC,preret_IC,open_IH,close_IH,high_IH,low_IH,preclose_IH,pre2close_IH,ret_IH,preret_IH,dpreret,signal,cum,ICmIH,ret,ICpre_last_vol,ICpre_last_ret,IHpre_last_vol,IHpre_last_ret,IClastmean,IClaststd,IHlastmean,IHlaststd
393,4510.14,4436.1,4516.04,4434.99,4513.48,4533.32,2011-08-18,-0.01714419915453247,-0.0043764834602455505,1861.29,1824.86,1863.29,1822.19,1858.3,1862.89,-0.017994941613302506,-0.0024639135966161296,-0.0019125698636294206,-1.0,3.963944650297848,0.0008507424587700374,-0.0008507424587700374,35788000.0,0.00026371483340548174,8772500.0,0.0004790174222404353,46848193.333333336,8428456.961162303,15723050.0,4076665.140625667
394,4341.19,4395.02,4395.6,4325.04,4436.1,4513.48,2011-08-19,-0.009260386375419816,-0.01714419915453247,1798.81,1806.28,1811.87,1792.46,1824.86,1858.3,-0.010181602972282766,-0.017994941613302506,0.0008507424587700374,1.0,3.967596301898748,0.0009212165968629504,0.0009212165968629504,42455600.0,0.0002209501306535966,14614100.0,0.000444030259839856,46353406.666666664,8631931.51925233,15401280.0,4233923.150997323
395,4395.03,4363.96,4435.3,4348.67,4395.02,4436.1,2011-08-22,-0.0070670895695583704,-0.009260386375419816,1808.06,1790.14,1820.52,1782.97,1806.28,1824.86,-0.008935491728856992,-0.010181602972282766,0.0009212165968629504,1.0,3.9750093673964417,0.001868402159298621,0.001868402159298621,38986600.0,0.0005804623211664861,13689600.0,-0.000254643084502737,45705100.0,8140014.0367161175,15394976.666666666,4234984.887460918
396,4376.26,4434.92,4435.21,4365.84,4363.96,4395.02,2011-08-23,0.016260460682499422,-0.0070670895695583704,1797.19,1821.19,1821.44,1788.08,1790.14,1806.28,0.017345012121956938,-0.008935491728856992,0.001868402159298621,1.0,3.9706982652651743,-0.001084551439457515,-0.001084551439457515,31185000.0,0.000719925898073015,11850800.0,8.377594960040646e-05,45342693.333333336,8190574.666838822,15149890.0,4107742.7599972375
397,4453.43,4427.98,4474.1,4420.29,4434.92,4363.96,2011-08-24,-0.0015648534810098758,0.016260460682499422,1828.04,1806.79,1832.24,1802.45,1821.19,1790.14,-0.007906918004162211,0.017345012121956938,-0.001084551439457515,-1.0,3.9455158406648954,0.006342064523152335,-0.006342064523152335,48662000.0,0.0004466495184469732,20788600.0,0.00031309047765537557,44838553.333333336,8584993.561371263,15044713.333333334,4151710.998407551
398,4432.4,4520.17,4520.17,4421.6,4427.98,4434.92,2011-08-25,0.020819877235217943,-0.0015648534810098758,1813.09,1878.48,1878.68,1811.36,1806.79,1821.19,0.03967810315531972,-0.007906918004162211,0.006342064523152335,1.0,3.871110411570296,-0.018858225920101782,-0.018858225920101782,36121000.0,0.00034565330632263525,8503700.0,0.0002767966872971872,44887326.666666664,8603002.551152177,15332873.333333334,4242438.598172488
399,4506.09,4530.42,4541.47,4496.18,4520.17,4427.98,2011-08-26,0.002267613828683457,0.020819877235217943,1867.32,1876.33,1879.61,1858.33,1878.48,1806.79,-0.0011445423959798307,0.03967810315531972,-0.018858225920101782,-1.0,3.8579015780830965,0.0034121562246632875,-0.0034121562246632875,54322800.0,0.00034524273219771473,30892200.0,0.00012248049631224944,44276533.333333336,8551364.210154839,14919616.666666666,4284921.274461493
400,4509.89,4490.16,4512.65,4481.29,4530.42,4520.17,2011-08-29,-0.008886593295985845,0.002267613828683457,1856.74,1836.88,1856.74,1833.61,1876.33,1878.48,-0.021025086205518132,-0.0011445423959798307,0.0034121562246632875,1.0,3.904730689034332,0.012138492909532284,0.012138492909532284,42415600.0,0.00026493984761533085,16963600.0,8.529466641782335e-05,43799160.0,7476322.507831501,15239330.0,5064390.144933823
401,4511.25,4451.73,4541.56,4450.73,4490.16,4530.42,2011-08-30,-0.008558715056924515,-0.008886593295985845,1850.99,1835.07,1871.64,1831.43,1836.88,1876.33,-0.0009853664910065565,-0.021025086205518132,0.012138492909532284,1.0,3.875158802470238,-0.00757334856591796,-0.00757334856591796,36432400.0,0.0002071449413201254,8778800.0,-0.00018503300662309208,43189680.0,6762213.518562185,15084016.666666666,4931571.6739422195
402,4449.68,4430.54,4468.14,4386.63,4451.73,4490.16,2011-08-31,-0.0047599472564597844,-0.008558715056924515,1836.98,1841.54,1847.58,1826.71,1835.07,1836.88,0.0035257510612674006,-0.0009853664910065565,-0.00757334856591796,-1.0,3.907267199240791,-0.008285698317727186,0.008285698317727186,40331600.0,0.00011681639383298581,15057200.0,0.0008453131476189313,42660986.666666664,6644935.006129304,14755290.0,5014311.283017776
403,4435.33,4395.07,4457.05,4379.1,4430.54,4451.73,2011-09-01,-0.008005796133202736,-0.0047599472564597844,1845.46,1840.37,1859.82,1834.7,1841.54,1835.07,-0.0006353378150896205,0.0035257510612674006,-0.008285698317727186,-1.0,3.9360655492705257,-0.007370458318113116,0.007370458318113116,33634800.0,0.0005735667042270354,8140300.0,0.0006791780315791307,42289213.333333336,6443172.205426929,14627163.333333334,4953466.068319019
404,4387.3,4344.98,4399.85,4317.64,4395.07,4430.54,2011-09-02,-0.01139686057332423,-0.008005796133202736,1836.2,1820.68,1841.75,1811.27,1840.37,1841.54,-0.0106989355401359,-0.0006353378150896205,-0.007370458318113116,-1.0,3.938812627949632,-0.0006979250331883291,0.0006979250331883291,32748600.0,0.00018888191011945388,10671300.0,-1.6309222865551476e-05,41953573.333333336,6626584.902259616,14518130.0,5061514.450694137
405,4305.44,4238.07,4305.44,4237.44,4344.98,4395.07,2011-09-05,-0.024605406699225285,-0.01139686057332423,1805.88,1786.46,1805.88,1783.95,1820.68,1840.37,-0.018795175428960587,-0.0106989355401359,-0.0006979250331883291,-1.0,3.961698040248258,-0.005810231270264698,0.005810231270264698,30553200.0,0.00022098277993998217,11210900.0,4.9413896285877e-05,41291260.0,6515972.327824148,14278743.333333334,5068180.5152296405
406,4205.09,4204.91,4238.29,4185.8,4238.07,4344.98,2011-09-06,-0.007824316257164177,-0.024605406699225285,1776.81,1779.52,1789.03,1770.37,1786.46,1820.68,-0.0038847777168254938,-0.018795175428960587,-0.005810231270264698,-1.0,3.977305302363,-0.003939538540338683,0.003939538540338683,30702600.0,-0.00010145960256158215,15794100.0,2.2390273665129357e-05,40806133.333333336,6759322.018304127,14239666.666666666,5087780.923114571
407,4221.99,4306.36,4306.46,4219.85,4204.91,4238.07,2011-09-07,0.02412655681096609,-0.007824316257164177,1787.09,1813.86,1816.15,1781.79,1779.52,1786.46,0.01929733860816385,-0.0038847777168254938,-0.003939538540338683,-1.0,3.958098027198727,0.0048292182028022435,-0.0048292182028022435,27970000.0,0.0006019776587558034,9801900.0,0.0006409103175315511,40335966.666666664,6958999.481610989,14290690.0,5095696.376311199
408,4320.53,4260.15,4328.2,4260.14,4306.36,4204.91,2011-09-08,-0.010730640262309743,0.02412655681096609,1820.11,1799.78,1820.41,1798.99,1813.86,1779.52,-0.0077624513468513845,0.01929733860816385,0.0048292182028022435,1.0,3.9463496445080986,-0.0029681889154583585,-0.0029681889154583585,37096000.0,0.0003112572936410096,16260800.0,-0.0007219938051830077,39953040.0,7315900.278614058,14084873.333333334,5149671.324224449
409,4256.48,4233.75,4295.1,4216.42,4260.15,4306.36,2011-09-09,-0.006196964895602175,-0.010730640262309743,1809.51,1800.93,1827.47,1791.9,1799.78,1813.86,0.0006389669848536618,-0.0077624513468513845,-0.0029681889154583585,-1.0,3.973326621854417,-0.006835931880455837,0.006835931880455837,31933400.0,-9.15549317854758e-05,8589900.0,-2.7781945069471625e-05,39804153.333333336,7327455.423915988,14145926.666666666,5164729.850392912
410,4176.3,4164.29,4176.88,4136.97,4233.75,4260.15,2011-09-13,-0.016406259226454112,-0.006196964895602175,1775.22,1783.18,1787.73,1768.88,1800.93,1799.78,-0.00985601883471321,0.0006389669848536618,-0.006835931880455837,-1.0,3.9993528663824667,-0.0065502403917409024,0.0065502403917409024,26338400.0,0.0005056818316080403,7412400.0,1.110697684758577e-05,39584813.333333336,7464620.95893089,13905910.0,5252242.536377237
411,4176.04,4212.13,4212.29,4111.12,4164.29,4233.75,2011-09-14,0.011488152842381359,-0.016406259226454112,1789.87,1787.12,1792.99,1753.56,1783.18,1800.93,0.002209535773169291,-0.00985601883471321,-0.0065502403917409024,-1.0,3.962244402610649,0.00927861706921207,-0.00927861706921207,25969800.0,0.0008338018963587324,8412200.0,0.00035901002984273234,38908506.666666664,7719302.5339277545,13634583.333333334,5373120.697033002
412,4215.37,4215.5,4249.54,4206.88,4212.13,4164.29,2011-09-15,0.0008000702732346987,0.011488152842381359,1787.09,1779.68,1799.11,1779.32,1787.12,1783.18,-0.004163122789739847,0.002209535773169291,0.00927861706921207,1.0,3.981909786543496,0.004963193062974547,0.004963193062974547,39744800.0,0.0007412387715393098,15917500.0,0.0002406307884295078,38631826.666666664,8033638.338152552,13615360.0,5391315.438842621
413,4229.0,4214.82,4249.18,4212.29,4215.5,4212.13,2011-09-16,-0.00016130945320846912,0.0008000702732346987,1790.31,1784.93,1798.02,1778.85,1779.68,1787.12,0.0029499685336689123,-0.004163122789739847,0.004963193062974547,1.0,3.969520958278891,-0.003111277986877381,-0.003111277986877381,29065200.0,0.0001304851199515067,9373200.0,-0.00023587687227255572,38680220.0,8035899.306341498,13742780.0,5399307.608701199
414,4200.48,4131.89,4200.48,4131.31,4214.82,4215.5,2011-09-19,-0.019675810592148516,-0.00016130945320846912,1772.29,1749.7,1772.29,1749.22,1784.93,1779.68,-0.01973746869625137,0.0029499685336689123,-0.003111277986877381,-1.0,3.969276205142407,6.165810410285744e-05,-6.165810410285744e-05,27105800.0,0.00045336195266210133,18801500.0,-0.00055496695424051,38481026.666666664,8201574.701740788,13290040.0,5164516.914458069
415,4121.03,4151.85,4168.24,4101.7,4131.89,4214.82,2011-09-20,0.004830719114013116,-0.019675810592148516,1748.2,1757.64,1766.06,1740.91,1749.7,1784.93,0.004537920786420457,-0.01973746869625137,6.165810410285744e-05,1.0,3.9704384025770265,0.0002927983275926582,0.0002927983275926582,32083400.0,1.9362021395075146e-05,13623200.0,0.00011428049003470164,38280720.0,8407933.152003312,13640446.666666666,5170139.928922914
416,4150.82,4275.09,4279.12,4140.34,4151.85,4131.89,2011-09-21,0.02968315329311033,0.004830719114013116,1758.73,1808.37,1814.55,1749.38,1757.64,1749.7,0.02886256571311518,0.004537920786420457,0.0002927983275926582,1.0,3.973696495017317,0.0008205875799951468,0.0008205875799951468,31306800.0,0.0007133733880564375,8998600.0,0.0002332859174964952,37842100.0,8375420.91084369,13601620.0,5165596.581188427
417,4241.42,4151.8,4258.61,4151.12,4275.09,4151.85,2011-09-22,-0.028839158941683093,0.02968315329311033,1790.7,1750.61,1797.34,1749.68,1808.37,1757.64,-0.031940366186123385,0.02886256571311518,0.0008205875799951468,1.0,3.986019751374871,0.003101207244440296,0.003101207244440296,40076400.0,0.0002948016639914286,17065200.0,-0.0002653546354137726,37322913.333333336,8277887.173658552,13298540.0,5159844.253503505
418,4079.06,4117.73,4134.22,4061.83,4151.8,4275.09,2011-09-23,-0.008206079290910107,-0.028839158941683093,1726.32,1740.32,1748.26,1714.21,1750.61,1808.37,-0.005877951114182989,-0.031940366186123385,0.003101207244440296,1.0,3.9767397864787037,-0.002328128176727118,-0.002328128176727118,38291800.0,9.152281928814787e-05,17060000.0,-7.995157219053972e-05,37404286.666666664,8293047.738534601,13452526.666666666,5202269.5743388105
419,4102.61,4051.43,4138.35,4039.55,4117.73,4151.8,2011-09-26,-0.01610110424918576,-0.008206079290910107,1724.03,1689.93,1743.79,1684.84,1740.32,1750.61,-0.028954445159510844,-0.005877951114182989,-0.002328128176727118,-1.0,3.9256253942914396,0.012853340910325084,-0.012853340910325084,31223200.0,0.0003449699973276932,13273600.0,-0.00011491413041608833,37291386.666666664,8255820.112971928,13697806.666666666,5192780.789939738
420,4077.23,4068.23,4098.02,4027.71,4051.43,4117.73,2011-09-27,0.004146684010337243,-0.01610110424918576,1708.0,1710.99,1721.16,1697.27,1689.93,1740.32,0.012462054641316556,-0.028954445159510844,0.012853340910325084,1.0,3.8929823641795225,-0.008315370630979313,-0.008315370630979313,28517800.0,0.00047409982764490266,11466300.0,-8.282014422544837e-05,36416200.0,7388040.400166169,13565126.666666666,5149454.334797065
421,4088.78,3999.78,4099.34,3987.27,4068.23,4051.43,2011-09-28,-0.01682549904995534,0.004146684010337243,1722.61,1695.84,1725.97,1690.85,1710.99,1689.93,-0.00885452282012178,0.012462054641316556,-0.008315370630979313,-1.0,3.9240132340675586,-0.00797097622983356,0.00797097622983356,24274800.0,0.0003442560871853573,7231000.0,0.00042077457586486844,35792086.666666664,7231229.35524083,13599333.333333334,5131356.267803454
422,3977.14,3871.06,3977.14,3868.94,3999.78,4068.23,2011-09-29,-0.032181769997349896,-0.01682549904995534,1684.82,1689.54,1703.83,1679.2,1695.84,1710.99,-0.0037149731106708157,-0.00885452282012178,-0.00797097622983356,-1.0,4.035717321782402,-0.02846679688667908,0.02846679688667908,30607000.0,0.00014502284109751962,7374800.0,-0.00035949599839690816,34899620.0,6929236.783240395,13127653.333333334,5040916.530082969
423,3875.02,3856.83,3892.38,3818.25,3871.06,3999.78,2011-09-30,-0.003675995722101977,-0.032181769997349896,1693.46,1684.5,1702.78,1678.42,1689.54,1695.84,-0.0029830604779998997,-0.0037149731106708157,-0.02846679688667908,-1.0,4.038513812549898,-0.0006929352441020775,0.0006929352441020775,39318000.0,0.0003721064844723898,8920400.0,-0.0006804250585756844,34531480.0,6851106.861814726,12879660.0,5137149.5385186905
424,3866.86,3832.58,3882.78,3822.28,3856.83,3871.06,2011-10-10,-0.006287547026962548,-0.003675995722101977,1688.41,1669.35,1693.16,1666.1,1684.5,1689.54,-0.008993766696349105,-0.0029830604779998997,-0.0006929352441020775,-1.0,4.0275847070352855,0.002706219669386556,-0.002706219669386556,31484200.0,0.00048771123344248934,17846800.0,0.00026713207009554374,34649146.666666664,6903544.465919254,12884590.0,5133141.484130629
425,3919.44,3817.93,3942.05,3778.52,3832.58,3856.83,2011-10-11,-0.0038224903328828437,-0.006287547026962548,1720.15,1675.42,1726.43,1659.73,1669.35,1684.5,0.003636145805253621,-0.008993766696349105,0.002706219669386556,1.0,3.997544418189986,-0.007458636138136465,-0.007458636138136465,19875400.0,0.0002740298040035949,9609400.0,-0.00013177913816442288,34283433.333333336,6764951.884750796,12992346.666666666,5204139.869488017
426,3803.96,3950.66,3953.14,3768.11,3817.93,3832.58,2011-10-12,0.034764911876330906,-0.0038224903328828437,1666.8,1737.36,1739.32,1657.35,1675.42,1669.35,0.03696983442957569,0.003636145805253621,-0.007458636138136465,-1.0,4.006358694035252,-0.0022049225532447814,0.0022049225532447814,24563200.0,0.0010905925902622293,10735600.0,-1.1883364597342627e-05,33646393.333333336,7193075.441913726,12856340.0,5238492.522011629
427,3943.16,4001.85,4009.78,3929.83,3950.66,3817.93,2011-10-13,0.012957328648883992,0.034764911876330906,1732.07,1746.93,1751.29,1726.78,1737.36,1675.42,0.005508357507943096,0.03696983442957569,-0.0022049225532447814,-1.0,3.9765154437431254,0.007448971140940896,-0.007448971140940896,37473800.0,0.00035702981578777937,20600600.0,-9.209428152057164e-05,33425666.666666668,7370617.414897242,12819166.666666666,5249818.666643928
428,3994.73,3985.19,4004.93,3948.44,4001.85,3950.66,2011-10-14,-0.004163074578007686,0.012957328648883992,1741.89,1745.21,1749.02,1726.59,1746.93,1737.36,-0.0009845843851785665,0.005508357507943096,0.007448971140940896,1.0,3.963876128403554,-0.00317849019282912,-0.00317849019282912,42167400.0,0.0004474496619131241,27764400.0,0.0005497620561101257,33052726.666666668,6836824.817470937,12812900.0,5240080.757077033
429,3993.75,3997.12,4024.24,3974.38,3985.19,4001.85,2011-10-17,0.002993583743811312,-0.004163074578007686,1748.08,1757.06,1770.26,1744.13,1745.21,1746.93,0.006790013809226282,-0.0009845843851785665,-0.00317849019282912,-1.0,3.9789247069130065,-0.003796430065414969,0.003796430065414969,36412800.0,0.0003463942368031603,16423800.0,-0.00022351491532213164,33254273.333333332,7017140.027790103,13454923.333333334,5839542.001034835
430,3974.46,3877.02,3974.89,3873.37,3997.12,3985.19,2011-10-18,-0.030046633576174875,0.002993583743811312,1742.09,1709.28,1746.97,1705.92,1757.06,1745.21,-0.02719315219742069,0.006790013809226282,-0.003796430065414969,-1.0,3.990278494471647,-0.0028534813787541857,0.0028534813787541857,28395600.0,0.0005080804819506124,25754000.0,0.00016502213572788804,32657273.333333332,5823165.911399321,12972643.333333334,4866086.24097524
431,3882.02,3854.17,3898.81,3837.24,3877.02,3997.12,2011-10-19,-0.005893701863802558,-0.030046633576174875,1715.15,1708.95,1729.23,1706.56,1709.28,1757.06,-0.00019306374613869967,-0.02719315219742069,-0.0028534813787541857,-1.0,4.013025628157327,-0.00570063811766386,0.00570063811766386,38263600.0,0.000270902026347164,19156000.0,-4.094908274066e-05,32189940.0,5570097.1410217555,13265656.666666666,5354806.74352218
432,3841.26,3740.47,3841.26,3710.95,3854.17,3877.02,2011-10-20,-0.029500515026581686,-0.005893701863802558,1698.78,1674.03,1702.74,1660.89,1708.95,1709.28,-0.020433599578688733,-0.00019306374613869967,-0.00570063811766386,-1.0,4.049411392218056,-0.009066915447892955,0.009066915447892955,31142800.0,0.0005165329477938574,8432800.0,9.36225489909237e-05,32250980.0,5627924.787957057,13611563.333333334,5390027.258998463
433,3733.7,3671.7,3743.34,3669.69,3740.47,3854.17,2011-10-21,-0.018385390071301244,-0.029500515026581686,1675.78,1676.1,1691.97,1670.21,1674.03,1708.95,0.0012365369796238925,-0.020433599578688733,-0.009066915447892955,-1.0,4.128868647155345,-0.019621927050925136,0.019621927050925136,29572800.0,0.0006098865824950561,7305900.0,0.00011348432721725032,31944686.666666668,5419154.280292651,13390750.0,5463945.74547388
434,3675.72,3736.76,3736.76,3605.94,3671.7,3740.47,2011-10-24,0.017719312580003917,-0.018385390071301244,1683.71,1729.03,1732.73,1677.72,1676.1,1674.03,0.031579261380585866,0.0012365369796238925,-0.019621927050925136,-1.0,4.186094555209246,-0.013859948800581943,0.013859948800581943,28798400.0,0.0003568704369618647,8189700.0,0.000131261000566818,31809286.666666668,5426210.746110067,13362936.666666666,5493636.936931257
435,3735.63,3842.98,3850.08,3726.25,3736.76,3671.7,2011-10-25,0.028425694987101124,0.017719312580003917,1726.15,1751.68,1758.25,1714.41,1729.03,1676.1,0.01309983054082342,0.031579261380585866,-0.013859948800581943,-1.0,4.121939037496809,0.015325864446277704,-0.015325864446277704,35472600.0,0.00034533991888530124,24946800.0,0.0006537762812279801,31677613.333333332,5450504.948942048,13280216.666666666,5553916.135490059
436,3818.24,3884.39,3921.25,3808.3,3842.98,3736.76,2011-10-26,0.010775491935945514,0.028425694987101124,1744.35,1765.63,1784.97,1742.51,1751.68,1729.03,0.007963783339422825,0.01309983054082342,0.015325864446277704,1.0,4.1335287289228795,0.002811708596522689,0.002811708596522689,38740800.0,7.807234183188072e-05,13746000.0,-0.0003368156647828302,31841593.333333332,5489372.35592813,13738080.0,5930841.305117017
437,3890.26,3888.99,3927.44,3872.9,3884.39,3842.98,2011-10-27,0.001184227124464865,0.010775491935945514,1770.38,1774.51,1779.52,1765.0,1765.63,1751.68,0.005029366288520132,0.007963783339422825,0.002811708596522689,1.0,4.117634735721551,-0.0038451391640552672,-0.0038451391640552672,39309200.0,0.0004352204043687191,14510800.0,-0.00033969314385995375,32109533.333333332,5626326.812120547,13669810.0,5918132.568077889
438,3932.85,3978.8,3978.8,3918.36,3888.99,3884.39,2011-10-28,0.02309339957161116,0.001184227124464865,1800.87,1807.06,1827.02,1796.75,1774.51,1765.63,0.01834309189579097,0.005029366288520132,-0.0038451391640552672,-1.0,4.098074703830228,0.004750307675820187,-0.004750307675820187,45176000.0,0.0003729845970223966,27213800.0,0.0006651747211057213,32487506.666666668,5718767.039707222,13826773.333333334,5874292.067336044
439,3975.07,3999.36,4004.39,3963.27,3978.8,3888.99,2011-10-31,0.005167387151905123,0.02309339957161116,1802.84,1792.05,1804.65,1783.87,1807.06,1774.51,-0.008306309696412995,0.01834309189579097,0.004750307675820187,1.0,4.153290920051398,0.013473696848318116,0.013473696848318116,63113600.0,0.00011562960318944882,34617200.0,-0.0015586655170126695,32756840.0,6119522.282775366,14191873.333333334,6351760.46283192
440,3963.37,3999.83,4020.46,3950.74,3999.36,3978.8,2011-11-01,0.00011751880300847617,0.005167387151905123,1777.46,1795.39,1817.01,1774.66,1792.05,1807.06,0.0018637872827209636,-0.008306309696412995,0.013473696848318116,1.0,4.146038159030636,-0.0017462684797124872,-0.0017462684797124872,47214000.0,0.00047274937529562244,13393400.0,-0.00010042569335566576,33796180.0,8251344.783413396,15059450.0,7271181.079356535
441,3937.9,4072.78,4073.12,3919.69,3999.83,3999.36,2011-11-02,0.01823827512669296,0.00011751880300847617,1769.67,1825.45,1826.5,1767.07,1795.39,1792.05,0.016742880376965363,0.0018637872827209636,-0.0017462684797124872,-1.0,4.139838195335451,0.0014953947497275966,-0.0014953947497275966,41141400.0,0.0005753106677606201,11980400.0,-0.0004955622125460968,34492033.333333336,8477859.778893463,15258816.666666666,7134998.951844035
442,4085.5,4097.62,4150.04,4085.31,4072.78,3999.83,2011-11-03,0.0060990281822244094,0.01823827512669296,1831.14,1819.04,1842.77,1817.85,1825.45,1795.39,-0.003511462926949593,0.016742880376965363,0.0014953947497275966,1.0,4.179624073505142,0.009610491109174002,0.009610491109174002,67082000.0,0.0006067827005513671,47398000.0,0.0012557578416321213,34997753.333333336,8404149.469806885,15377756.666666666,7046117.898124026
443,4115.1,4131.13,4140.63,4093.92,4097.62,4072.78,2011-11-04,0.00817791791332545,0.0060990281822244094,1837.83,1831.76,1843.95,1823.57,1819.04,1825.45,0.006992699445861561,-0.003511462926949593,0.009610491109174002,1.0,4.184577841144116,0.0011852184674638886,0.0011852184674638886,53722000.0,5.6131513695989455e-05,18149200.0,-0.00015387067170047342,35908993.333333336,10222044.810281698,16427106.666666666,9157164.414250111
444,4125.02,4114.77,4159.97,4107.56,4131.13,4097.62,2011-11-07,-0.003960175545189681,0.00817791791332545,1822.94,1809.8,1831.18,1807.6,1831.76,1819.04,-0.011988470105253946,0.006992699445861561,0.0011852184674638886,1.0,4.21817286466234,0.008028294560064264,0.008028294560064264,55871200.0,0.00036807795503635,20645600.0,-6.551684601896479e-05,36730886.666666664,10635685.284691023,16719640.0,9063752.889531033
445,4115.77,4057.55,4125.09,4049.81,4114.77,4131.13,2011-11-08,-0.01390600203656589,-0.003960175545189681,1815.87,1808.61,1824.78,1806.23,1809.8,1831.76,-0.0006575312189192051,-0.011988470105253946,0.008028294560064264,1.0,4.162288524561072,-0.013248470817646685,-0.013248470817646685,39364600.0,0.000252795947486506,12197800.0,7.182558537843775e-05,37689733.333333336,11027464.047153767,16781110.0,9084588.201372512
446,4065.2,4126.0,4126.0,4025.72,4057.55,4114.77,2011-11-09,0.016869785954578553,-0.01390600203656589,1816.96,1821.76,1827.78,1799.31,1808.61,1809.8,0.007270777005545792,-0.0006575312189192051,-0.013248470817646685,-1.0,4.122334679765354,0.00959900894903276,-0.00959900894903276,37955800.0,0.00025882277541833254,10513400.0,-3.3161629783506896e-05,37932440.0,10979841.945273027,16733596.666666666,9105377.627325227
447,4080.36,4064.37,4112.37,4063.75,4126.0,4057.55,2011-11-10,-0.014936984973339841,0.016869785954578553,1801.06,1781.91,1806.33,1781.15,1821.76,1808.61,-0.021874451080273968,0.007270777005545792,0.00959900894903276,1.0,4.150933236887664,0.006937466106934132,0.006937466106934132,52839400.0,0.00046801720751354914,34838600.0,4.392394568819569e-05,38154073.333333336,10908362.412891911,16784090.0,9065115.660458071
448,4069.4,4062.14,4096.57,4043.76,4064.37,4126.0,2011-11-11,-0.000548670519662342,-0.014936984973339841,1785.55,1779.51,1792.47,1773.25,1781.91,1821.76,-0.0013468693705069867,-0.021874451080273968,0.006937466106934132,1.0,4.154246507027281,0.0007981988508446447,0.0007981988508446447,50713600.0,-8.611929244384253e-05,13677200.0,0.00023010438882042905,38579506.666666664,11230058.8312685,17376536.666666668,9646278.276619844
449,4092.05,4159.57,4159.7,4092.05,4062.14,4064.37,2011-11-14,0.023984894661434497,-0.000548670519662342,1795.81,1816.06,1820.18,1792.32,1779.51,1781.91,0.020539361959190927,-0.0013468693705069867,0.0007981988508446447,1.0,4.168560099220426,0.00344553270224357,0.00344553270224357,36224600.0,0.0005097856683733415,8098300.0,0.0005228273151973717,38993566.666666664,11446008.933469428,17263776.666666668,9669848.811166361
450,4159.16,4192.66,4192.77,4153.33,4159.57,4062.14,2011-11-15,0.007955149210134627,0.023984894661434497,1812.98,1808.18,1816.79,1801.09,1816.06,1779.51,-0.004339063687323064,0.020539361959190927,0.00344553270224357,1.0,4.21980926455609,0.01229421289745769,0.01229421289745769,51571200.0,0.00029818730972519525,21361000.0,-0.00010462612679584815,39160280.0,11365066.367887484,17091266.666666668,9788918.728965843
451,4194.38,4088.32,4195.29,4070.9,4192.66,4159.57,2011-11-16,-0.02488634900039588,0.007955149210134627,1807.2,1755.41,1807.78,1746.77,1808.18,1816.06,-0.029184041411806305,-0.004339063687323064,0.01229421289745769,1.0,4.237944706809972,0.004297692411410425,0.004297692411410425,50656000.0,0.00042713161186958004,16059900.0,-0.00011067762375149837,39928726.666666664,11399985.661150683,17421090.0,9759507.89528713
452,4086.51,4079.54,4125.85,4066.12,4088.32,4192.66,2011-11-17,-0.002147581402629939,-0.02488634900039588,1757.49,1748.45,1763.62,1746.85,1755.41,1808.18,-0.0039648856962191115,-0.029184041411806305,0.004297692411410425,1.0,4.245646341921652,0.0018173042935891726,0.0018173042935891726,43650000.0,0.00022016571139205077,13426400.0,0.0009689646327908363,40808100.0,11165928.113531632,17715386.666666668,9572965.570408644
453,4054.46,3963.26,4054.46,3955.06,4079.54,4088.32,2011-11-18,-0.028503213597611432,-0.002147581402629939,1735.99,1720.76,1743.97,1716.7,1748.45,1755.41,-0.01583688409734341,-0.0039648856962191115,0.0018173042935891726,1.0,4.191869586413263,-0.012666329500268024,-0.012666329500268024,39532400.0,0.00013728922426681223,8189100.0,1.1442433119013273e-05,41242866.666666664,11007840.248607121,17917106.666666668,9409927.570937956
454,3956.39,3966.64,3966.81,3917.03,3963.26,4079.54,2011-11-21,0.000852833273618181,-0.028503213597611432,1722.91,1721.39,1725.42,1706.58,1720.76,1748.45,0.000366117297008417,-0.01583688409734341,-0.012666329500268024,-1.0,4.189829336513692,0.00048671597660976396,-0.00048671597660976396,37665200.0,0.00046445294258701253,10319900.0,-0.0006855682082268499,41250013.333333336,11006616.996489275,17892730.0,9434951.393298006
455,3932.5,3957.93,3960.55,3902.13,3966.64,3963.26,2011-11-22,-0.0021958130810963983,0.000852833273618181,1710.98,1722.23,1724.4,1705.2,1721.39,1720.76,0.0004879777389201756,0.000366117297008417,0.00048671597660976396,1.0,4.1785847110029195,-0.002683790820016574,-0.002683790820016574,35921600.0,0.00024458878825162067,9088700.0,-0.0001974517114418095,41456046.666666664,10874565.703662315,17641833.333333332,9535755.03139893
456,3964.14,3942.7,3978.47,3932.44,3957.93,3966.64,2011-11-23,-0.003847971035364495,-0.0021958130810963983,1724.36,1701.07,1726.66,1697.16,1722.23,1721.39,-0.012286396125953059,0.0004879777389201756,-0.002683790820016574,-1.0,4.143324036934444,0.008438425090588564,-0.008438425090588564,30863000.0,0.00036646793152850243,12145600.0,0.00018572365480928887,41990920.0,10146771.701533386,17624476.666666668,9551340.695734182
