,open_IC,close_IC,high_IC,low_IC,preclose_IC,pre2close_IC,tradedate,ret_IC,preret_IC,open_IH,close_IH,high_IH,low_IH,preclose_IH,pre2close_IH,ret_IH,preret_IH,dpreret,signal,cum,ICmIH,ICpre_last_money,ICpre_last_ret,IHpre_last_money,IHpre_last_ret,IClastmean,IClaststd,IHlastmean,IHlaststd
155,4428.36,4368.3,4457.84,4364.06,4456.5,4404.72,2010-08-25,-0.019791316,0.011755571000000001,1948.46,1915.0,1954.94,1914.76,1960.06,1962.78,-0.022989092000000003,-0.00138579,0.013141361,0,1,0.003197776,679860000.0,0.000354636990882673,131980000.0,4.080799836758686e-05,704612666.6666666,159480365.6381079,195629333.33333334,56562255.71840299
156,4376.92,4399.28,4415.84,4355.03,4368.3,4456.5,2010-08-26,0.007092004,-0.019791316,1922.9,1914.64,1930.21,1907.46,1915.0,1960.06,-0.00018799,-0.022989092000000003,0.003197776,0,1,0.007279993,732330000.0,-2.289020940016151e-06,151210000.0,0.00024014241489300758,713790000.0,149208025.28930262,196405000.0,55478356.0623357
157,4393.99,4431.44,4437.79,4375.39,4399.28,4368.3,2010-08-27,0.0073102869999999995,0.007092004,1914.21,1917.58,1919.07,1903.91,1914.64,1915.0,0.001535537,-0.00018799,0.007279993,0,1,0.00577475,676560000.0,0.0005639516638848985,115210000.0,0.0004805984495477311,723773333.3333334,139462417.52776727,196463333.33333334,55428190.47064918
158,4453.05,4553.02,4553.4,4453.05,4431.44,4399.28,2010-08-30,0.027435777,0.0073102869999999995,1926.12,1942.56,1948.42,1922.92,1917.58,1914.64,0.013026836000000002,0.001535537,0.00577475,0,1,0.014408941000000001,626660000.0,0.00035215194725624066,117110000.0,-0.00033890174977579957,728798333.3333334,134718776.04182565,195613333.33333334,56497860.70611705
159,4541.77,4589.29,4605.18,4529.73,4553.02,4431.44,2010-08-31,0.007966141,0.027435777,1935.41,1923.91,1935.52,1916.72,1942.56,1917.58,-0.009600733,0.013026836000000002,0.014408941000000001,0,1,0.017566874,858530000.0,0.0005053723275689759,191620000.0,3.603529399653915e-05,736611333.3333334,120584058.65620181,196102333.33333334,55721774.77452578
160,4595.21,4530.23,4613.09,4473.57,4589.29,4553.02,2010-09-01,-0.012869093,0.007966141,1927.72,1917.33,1949.93,1905.73,1923.91,1942.56,-0.0034201179999999998,-0.009600733,0.017566874,0,1,-0.009448975,760480000.0,0.00030077613319590135,150900000.0,0.00020274274544873627,748470000.0,114114052.70400985,197447000.0,55085943.89522227
161,4562.43,4625.4,4631.0,4545.79,4530.23,4589.29,2010-09-02,0.021007763,-0.012869093,1941.09,1935.92,1945.51,1928.54,1917.33,1923.91,0.009695775,-0.0034201179999999998,-0.009448975,0,1,0.011311989,776420000.0,0.000388606756458465,230590000.0,-0.00020328169630745574,750626333.3333334,113694699.81401224,195949333.33333334,55738333.73734885
162,4632.26,4662.96,4671.34,4596.12,4625.4,4530.23,2010-09-03,0.008120379,0.021007763,1937.85,1929.19,1938.12,1913.41,1935.92,1917.33,-0.003476383,0.009695775,0.011311989,0,1,0.011596762,837340000.0,0.00037846675548025566,209510000.0,0.00014464603049968439,757864666.6666666,107854359.18455134,199386000.0,54537259.87325315
163,4682.26,4651.96,4692.11,4616.07,4662.96,4625.4,2010-09-06,-0.002359017,0.008120379,1938.54,1975.68,1977.66,1936.5,1929.19,1935.92,0.024098197000000002,-0.003476383,0.011596762,0,1,-0.026457212999999997,912850000.0,0.00032177378873621265,144790000.0,9.330292349174485e-05,760211000.0,108820153.42971645,198741333.33333334,54290714.56350599
164,4650.95,4679.94,4680.33,4613.39,4651.96,4662.96,2010-09-07,0.006014669,-0.002359017,1979.29,1973.14,1983.51,1962.79,1975.68,1929.19,-0.001285633,0.024098197000000002,-0.026457212999999997,0,1,0.007300302,743700000.0,0.00037415573049592865,342120000.0,-0.0002480058306677524,770118333.3333334,108733031.03889766,197078000.0,55176301.03461139
165,4660.9,4720.38,4723.83,4644.35,4679.94,4651.96,2010-09-08,0.008641135999999999,0.006014669,1963.63,1956.33,1963.63,1946.04,1973.14,1975.68,-0.008519416,-0.001285633,0.007300302,0,1,0.017160552,738480000.0,0.00036549238878125223,156770000.0,0.00018244938296629876,772203666.6666666,107561308.1325352,200887333.33333334,61009850.02063372
166,4730.86,4658.01,4746.03,4649.04,4720.38,4679.94,2010-09-09,-0.013212918999999998,0.008641135999999999,1957.96,1918.29,1957.96,1915.09,1956.33,1973.14,-0.019444572,-0.008519416,0.017160552,0,1,0.006231653,833970000.0,0.0004429204777607332,182040000.0,0.0004703572670197165,776356333.3333334,103569651.86044316,201533000.0,60414386.055092745
167,4655.7,4705.31,4712.56,4593.45,4658.01,4720.38,2010-09-10,0.010154551,-0.013212918999999998,1920.09,1915.64,1926.82,1897.95,1918.29,1956.33,-0.001381439,-0.019444572,0.006231653,0,1,0.01153599,856380000.0,0.00020824610786540632,141980000.0,0.000657115887080284,777393000.0,103998944.0499523,198336333.33333334,58746219.334455416
168,4713.06,4789.69,4791.48,4707.36,4705.31,4658.01,2010-09-13,0.017932931000000003,0.010154551,1914.38,1922.14,1936.08,1906.86,1915.64,1918.29,0.003393122,-0.001381439,0.01153599,0,1,0.014539808999999999,792270000.0,0.00021894396734989385,125120000.0,0.00013570928982287178,780593666.6666666,104930046.58413841,195194000.0,59168022.79423658
169,4796.46,4805.42,4821.55,4770.36,4789.69,4705.31,2010-09-14,0.003284137,0.017932931000000003,1928.09,1925.01,1939.82,1918.17,1922.14,1915.64,0.0014931270000000001,0.003393122,0.014539808999999999,0,1,0.00179101,846350000.0,0.00038008123714372566,179110000.0,0.00013527223537379562,783366333.3333334,104070940.26280592,192649000.0,60515446.66589185
170,4802.61,4730.14,4802.61,4712.53,4805.42,4789.69,2010-09-15,-0.015665644,0.003284137,1926.5,1893.03,1926.5,1889.07,1925.01,1922.14,-0.016612901,0.0014931270000000001,0.00179101,0,1,0.000947257,748780000.0,0.00047463907653577664,192730000.0,0.0006338156219964919,784683666.6666666,104626823.75263096,190671333.33333334,59934047.99031793
171,4721.56,4610.92,4739.43,4558.4,4730.14,4805.42,2010-09-16,-0.025204327999999998,-0.015665644,1890.26,1858.45,1895.13,1845.07,1893.03,1925.01,-0.018267011,-0.016612901,0.000947257,0,1,-0.006937316999999999,753460000.0,0.0001564644117466596,223140000.0,-0.00019015724948112656,772196666.6666666,82909533.82603927,185345666.66666666,51573667.477952555
172,4616.57,4603.49,4646.2,4575.79,4610.92,4730.14,2010-09-17,-0.0016113920000000001,-0.025204327999999998,1864.72,1857.31,1869.01,1852.24,1858.45,1893.03,-0.0006134140000000001,-0.018267011,-0.006937316999999999,0,1,-0.000997978,593030000.0,9.760033314232253e-05,154570000.0,0.00011300286273918658,769808333.3333334,82362916.60698563,186188000.0,51989958.93771038
173,4608.85,4553.12,4622.51,4531.48,4603.49,4610.92,2010-09-20,-0.010941699,-0.0016113920000000001,1859.42,1860.85,1873.71,1844.16,1857.31,1858.45,0.001905982,-0.0006134140000000001,-0.000997978,0,1,-0.012847681000000001,633720000.0,0.00024118113572413336,108740000.0,-6.460052649426284e-05,765262000.0,88224857.35257316,185549333.33333334,52265231.5323143
174,4561.67,4546.72,4576.04,4516.61,4553.12,4603.49,2010-09-21,-0.00140563,-0.010941699,1868.26,1864.41,1873.35,1858.75,1860.85,1857.31,0.0019131039999999999,0.001905982,-0.012847681000000001,0,1,-0.0033187340000000003,567180000.0,0.00031635323473655497,113510000.0,0.00013972184604793547,754994333.3333334,84836083.82582685,181768333.33333334,53610247.3531353
175,4570.61,4673.6,4673.76,4570.61,4546.72,4553.12,2010-09-27,0.027905831000000002,-0.00140563,1869.98,1881.55,1882.31,1863.43,1864.41,1860.85,0.009193257,0.0019131039999999999,-0.0033187340000000003,0,1,0.018712574,454110000.0,0.0003982021502915156,85280000.0,0.00012338393862987296,746007000.0,89995510.29825525,176545000.0,52314195.12970591
176,4672.15,4654.35,4695.04,4643.17,4673.6,4546.72,2010-09-28,-0.004118881,0.027905831000000002,1876.49,1863.88,1876.53,1860.68,1881.55,1864.41,-0.009391193,0.009193257,0.018712574,0,1,0.005272313000000001,586980000.0,0.0004131143470547105,231840000.0,-1.5943453883671133e-05,729786666.6666666,97250883.19393757,171383666.66666666,53451497.21997925
177,4648.16,4590.32,4659.56,4577.4,4654.35,4673.6,2010-09-29,-0.013757023,-0.004118881,1859.76,1868.75,1889.79,1859.14,1863.88,1881.55,0.002612829,-0.009391193,0.005272313000000001,0,1,-0.016369852,553290000.0,0.0002965732890622963,214080000.0,0.00032736737596272825,727060333.3333334,100124408.44166532,175002666.66666666,53756136.0047474
178,4564.81,4660.6,4660.6,4553.96,4590.32,4654.35,2010-09-30,0.015310478999999998,-0.013757023,1858.45,1913.11,1914.24,1856.82,1868.75,1863.88,0.023737792999999997,0.002612829,-0.016369852,0,1,-0.008427313,580300000.0,0.0003769699452600417,219360000.0,0.0009107516915873859,723663666.6666666,104288505.89755532,177068666.66666666,54035874.975499354
179,4696.38,4767.97,4787.45,4691.64,4660.6,4590.32,2010-10-08,0.023037806,0.015310478999999998,1933.42,1990.01,1997.49,1932.6,1913.11,1868.75,0.04019633,0.023737792999999997,-0.008427313,0,1,-0.017158523000000002,660540000.0,0.0003219588906147042,289370000.0,0.0001516157533996143,718111000.0,107398044.83247133,175887000.0,52646953.48621125
180,4784.65,4789.15,4825.35,4746.54,4767.97,4660.6,2010-10-11,0.0044421420000000005,0.023037806,2005.7,2066.95,2084.3,2005.7,1990.01,1913.11,0.038663122,0.04019633,-0.017158523000000002,0,1,-0.03422098,728480000.0,0.00019088933453037527,306860000.0,2.5131942699152532e-05,714877000.0,107629680.36060731,178057333.33333334,55948400.915999845
181,4772.91,4806.03,4808.13,4748.74,4789.15,4767.97,2010-10-12,0.0035246340000000004,0.0044421420000000005,2058.09,2091.78,2094.74,2047.9,2066.95,1990.01,0.012012868999999999,0.038663122,-0.03422098,0,1,-0.008488235,890680000.0,0.0005640228617265208,379570000.0,0.00033872060389050773,715044666.6666666,107647412.42592782,181143666.66666666,60392249.30193533
182,4808.39,4836.74,4838.86,4765.94,4806.03,4789.15,2010-10-13,0.006389889,0.0035246340000000004,2093.46,2125.61,2126.52,2088.95,2091.78,2066.95,0.016172829,0.012012868999999999,-0.008488235,0,1,-0.00978294,893880000.0,0.0004828796276830083,403370000.0,0.00028683979041566054,721813000.0,112153357.58980149,187041000.0,70377460.30978353
183,4842.69,4679.55,4848.86,4675.38,4836.74,4806.03,2010-10-14,-0.032499163,0.006389889,2152.86,2160.84,2201.64,2152.86,2125.61,2091.78,0.016574066000000002,0.016172829,-0.00978294,0,1,-0.049073227999999997,903560000.0,0.0003184798995754523,448050000.0,7.056465839649917e-05,726403333.3333334,116347785.29937364,193781666.66666666,80702240.15535097
184,4654.27,4691.45,4719.93,4638.24,4679.55,4836.74,2010-10-15,0.00254298,-0.032499163,2148.92,2254.39,2255.57,2144.2,2160.84,2125.61,0.043293349,0.016574066000000002,-0.049073227999999997,0,1,-0.040750369,834100000.0,-9.614871000473979e-05,662000000.0,0.00019439764501139045,730329666.6666666,120339320.22984138,202527666.66666666,93063661.21744509
185,4699.03,4636.64,4701.16,4545.07,4691.45,4679.55,2010-10-18,-0.011682955,0.00254298,2270.41,2241.72,2321.69,2238.57,2254.39,2160.84,-0.0056201459999999995,0.043293349,-0.040750369,0,1,-0.00606281,864600000.0,0.0005245940793374704,982960000.0,-0.00017747777322774105,735142333.3333334,121540300.12050043,220084333.33333334,124362190.1373047
186,4637.96,4778.61,4779.11,4637.05,4636.64,4691.45,2010-10-19,0.030619155,-0.011682955,2236.99,2278.35,2278.58,2219.61,2241.72,2254.39,0.016340132,-0.0056201459999999995,-0.00606281,0,1,0.014279024,841500000.0,0.000496244722005601,557800000.0,0.0002186172680871401,741300333.3333334,123309928.31466903,248450333.33333334,185564440.54946733
187,4682.65,4794.19,4828.9,4661.19,4778.61,4636.64,2010-10-20,0.003260362,0.030619155,2240.74,2285.21,2320.81,2239.04,2278.35,2241.72,0.0030109509999999996,0.016340132,0.014279024,0,1,0.000249411,950570000.0,0.00048777628444263144,544000000.0,0.0006939930073617262,744939333.3333334,124639763.80202566,262003333.33333334,192919646.1158668
188,4805.7,4833.8,4844.54,4771.61,4794.19,4778.61,2010-10-21,0.008262084,0.003260362,2287.37,2245.25,2290.77,2228.04,2285.21,2278.35,-0.017486358,0.0030109509999999996,0.000249411,0,1,0.025748442000000003,804450000.0,0.00046530649718112826,409220000.0,0.00033696261027871266,754073000.0,129404814.27135418,276296333.3333333,197498742.70194885
189,4837.33,4877.93,4892.62,4826.82,4833.8,4794.19,2010-10-22,0.009129463,0.008262084,2234.37,2231.06,2255.69,2212.61,2245.25,2285.21,-0.0063200090000000006,-0.017486358,0.025748442000000003,0,1,0.015449471999999999,907310000.0,0.00020484722328539817,368430000.0,0.0003875433759039648,759999333.3333334,127424446.78266914,286033333.3333333,196578578.22278595
190,4894.85,4998.5,4998.89,4894.81,4877.93,4833.8,2010-10-25,0.024717452,0.009129463,2232.01,2294.45,2295.11,2206.86,2231.06,2245.25,0.028412503,-0.0063200090000000006,0.015449471999999999,0,1,-0.0036950520000000003,841260000.0,0.0003096567612386192,322240000.0,0.0004303601127901846,761625333.3333334,129026263.49303102,291927000.0,196300636.69420877
191,5010.02,5046.15,5046.65,4983.84,4998.5,4877.93,2010-10-26,0.00953286,0.024717452,2300.7,2272.21,2310.01,2255.13,2294.45,2231.06,-0.009692955,0.028412503,-0.0036950520000000003,0,1,0.019225815,1017700000.0,0.0003582077605011058,668410000.0,0.0004141851887378145,764318000.0,129841863.79135473,297638333.3333333,194540656.36746752
192,5046.21,4994.77,5088.85,4976.71,5046.15,4998.5,2010-10-27,-0.01018202,0.00953286,2259.7,2225.37,2291.62,2222.1,2272.21,2294.45,-0.020614292,-0.009692955,0.019225815,0,1,0.010432272,983200000.0,0.00027551594821106917,369690000.0,-0.00023318022631690916,772360666.6666666,137843467.33214357,312232333.3333333,205453455.3495207
193,4978.54,4999.59,5020.07,4952.71,4994.77,5046.15,2010-10-28,0.000965009,-0.01018202,2216.28,2224.24,2237.68,2204.52,2225.37,2272.21,-0.000507781,-0.020614292,0.010432272,0,1,0.00147279,1026900000.0,5.2055803821504654e-05,393800000.0,0.0004268933845006373,777222666.6666666,142701226.64556444,317571666.6666667,204772101.953625
194,5005.66,5055.49,5068.7,4992.81,4999.59,4994.77,2010-10-29,0.011180917,0.000965009,2226.72,2189.48,2228.12,2180.86,2224.24,2225.37,-0.01562781,-0.000507781,0.00147279,0,1,0.026808727,789030000.0,0.0004161548095891199,376450000.0,0.0008455220926884,781024333.3333334,147864800.74114498,325872000.0,202561798.73363814
195,5072.76,5199.52,5199.81,5072.76,5055.49,4999.59,2010-11-01,0.02848982,0.011180917,2198.47,2238.47,2238.47,2198.47,2189.48,2224.24,0.022375176,-0.01562781,0.026808727,0,1,0.006114644,842530000.0,0.00030073343344572123,299930000.0,0.00016438806542651285,782535333.3333334,147701758.0800681,327016333.3333333,202753633.28490546
196,5211.47,5173.07,5272.45,5171.5,5199.52,5055.49,2010-11-02,-0.005087008,0.02848982,2248.01,2231.7,2265.4,2205.95,2238.47,2189.48,-0.003024387,0.022375176,0.006114644,0,1,-0.002062621,1007500000.0,0.0003270419440912775,399370000.0,0.0002904464177977406,786003666.6666666,147853151.5655812,331788333.3333333,200278145.7611895
197,5165.91,5098.54,5197.96,5096.46,5173.07,5199.52,2010-11-03,-0.014407306000000002,-0.005087008,2232.32,2226.47,2258.46,2203.32,2231.7,2238.47,-0.002343505,-0.003024387,-0.002062621,0,1,-0.012063801,1108300000.0,0.00015079049014654622,430580000.0,0.0004257912995151436,791788000.0,153095888.3197216,339032666.6666667,198598281.21861616
198,5104.77,5228.3,5228.92,5104.77,5098.54,5173.07,2010-11-04,0.025450423,-0.014407306000000002,2230.84,2254.76,2259.24,2228.05,2226.47,2231.7,0.012706212,-0.002343505,-0.012063801,0,1,0.012744211,1041900000.0,0.00011571418204758821,329930000.0,0.00022010502153868572,800185333.3333334,163327937.83635947,348652666.6666667,195692569.4664155
199,5274.57,5311.77,5313.48,5244.38,5228.3,5098.54,2010-11-05,0.015965036000000002,0.025450423,2298.53,2279.0,2308.04,2263.27,2254.76,2226.47,0.01075059,0.012706212,0.012744211,0,1,0.0052144470000000005,1086300000.0,0.00039794598648512647,400970000.0,0.00019075540159119164,808506333.3333334,169165354.67105222,355479666.6666667,191145126.1157766
200,5338.51,5431.09,5431.39,5330.51,5311.77,5228.3,2010-11-08,0.022463322,0.015965036000000002,2287.5,2289.96,2294.69,2270.25,2279.0,2254.76,0.004809127,0.01075059,0.0052144470000000005,0,1,0.017654195,1146900000.0,0.0003917034202487457,573540000.0,0.00018870491378808474,816504666.6666666,176528651.3287576,362875000.0,188357666.04228404
201,5435.36,5467.84,5468.36,5398.7,5431.09,5311.77,2010-11-09,0.006766596999999999,0.022463322,2290.75,2257.35,2290.75,2244.08,2289.96,2279.0,-0.014240423,0.004809127,0.017654195,0,1,0.021007021,1306400000.0,0.00037942066516505335,510190000.0,-5.2401289071690726e-05,829775333.3333334,185973645.2832843,375568666.6666667,189325139.62681422
202,5459.4,5484.74,5504.88,5432.63,5467.84,5431.09,2010-11-10,0.0030908000000000003,0.006766596999999999,2242.61,2226.16,2242.61,2210.3,2257.35,2289.96,-0.013817086000000001,-0.014240423,0.021007021,0,1,0.016907886,1109900000.0,0.00036221411610593,410390000.0,-7.52938675360193e-05,848206666.6666666,204615309.93876296,385137000.0,188608156.22379112
203,5462.76,5440.1,5581.35,5440.1,5484.74,5467.84,2010-11-11,-0.008138946,0.0030908000000000003,2227.06,2252.28,2278.76,2218.57,2226.16,2257.35,0.011733209,-0.013817086000000001,0.016907886,0,1,-0.019872154,1112100000.0,0.0002005875391373202,441190000.0,0.00102948184245788,865435666.6666666,204148225.65030348,393664333.3333333,183539263.049013
204,5411.87,5111.19,5445.71,5094.8,5440.1,5484.74,2010-11-12,-0.060460285999999995,-0.008138946,2234.78,2130.58,2248.28,2126.78,2252.28,2226.16,-0.054034134000000004,0.011733209,-0.019872154,0,1,-0.006426151,2015700000.0,-0.00012681026244198979,683390000.0,1.776388247409777e-05,881381666.6666666,204107927.73203865,404746000.0,175607898.31031403
205,5117.16,5255.27,5255.85,5083.85,5111.19,5440.1,2010-11-15,0.02818913,-0.060460285999999995,2135.51,2126.7,2144.08,2086.19,2130.58,2252.28,-0.0018210999999999998,-0.054034134000000004,-0.006426151,0,1,0.03001023,1178500000.0,0.0005852325663329161,583420000.0,0.0007225942070467894,929665666.6666666,283217742.0563391,423742000.0,173831519.21249563
206,5259.51,5068.47,5288.97,5017.25,5255.27,5111.19,2010-11-16,-0.035545272,0.02818913,2120.95,2032.5,2120.95,2028.59,2126.7,2130.58,-0.044293977000000005,-0.0018210999999999998,0.03001023,0,1,0.008748705,982180000.0,0.0005254050473151306,603370000.0,0.0013740529857417805,953812000.0,271929907.55052775,440346666.6666667,163893742.35036948
207,4989.8,4855.85,5039.09,4830.51,5068.47,5255.27,2010-11-17,-0.041949543,-0.035545272,2004.74,2013.61,2047.18,2001.38,2032.5,2126.7,-0.009293973,-0.044293977000000005,0.008748705,0,1,-0.03265557,853200000.0,0.0006869181754298737,258360000.0,0.00032463380323255464,966985333.3333334,262971303.6566502,452731000.0,161616193.97244212
208,4885.91,4932.4,4941.2,4814.42,4855.85,5068.47,2010-11-18,0.01576449,-0.041949543,2032.62,2037.46,2046.17,2010.35,2013.61,2032.5,0.011844398999999999,-0.009293973,-0.03265557,0,1,0.003920091,616260000.0,0.0010654301906234398,290620000.0,0.0008251071148093203,976982333.3333334,252181404.52443096,454207000.0,159550495.63134238
209,4959.06,5081.03,5081.03,4919.28,4932.4,4855.85,2010-11-19,0.030133404,0.01576449,2048.43,2039.44,2049.36,1978.69,2037.46,2013.61,0.0009717980000000001,0.011844398999999999,0.003920091,0,1,0.029161605,653130000.0,0.0007891330896285798,269440000.0,0.0005399488521178331,978181000.0,250309393.86004195,456582333.3333333,156433613.32247797
210,5049.46,5150.66,5190.6,5036.32,5081.03,4932.4,2010-11-22,0.013703914,0.030133404,2015.83,2019.67,2037.83,2010.07,2039.44,2037.46,-0.009693838,0.0009717980000000001,0.029161605,0,1,0.023397752,974860000.0,0.000651890482399109,357760000.0,2.942243755077456e-05,977934000.0,250637085.10258314,455918000.0,157208606.6653327
211,5129.37,5063.24,5129.37,4970.49,5150.66,5081.03,2010-11-23,-0.016972582,0.013703914,2009.8,1981.26,2009.8,1957.08,2019.67,2039.44,-0.019017958,-0.009693838,0.023397752,0,1,0.0020453760000000002,812350000.0,0.0004894235643491118,210240000.0,-0.00012867401428284797,986146666.6666666,246178251.8602143,457614666.6666667,155812904.9972379
212,5022.13,5206.15,5206.42,5017.93,5063.24,5150.66,2010-11-24,0.02822501,-0.016972582,1972.33,2014.15,2026.29,1972.33,1981.26,2019.67,0.016600547,-0.019017958,0.0020453760000000002,0,1,0.011624463,732180000.0,0.00010861836023612348,211550000.0,-0.0007767303686442295,983535666.6666666,247636767.9408531,451970333.3333333,161693588.4998355
213,5228.27,5259.81,5278.32,5226.98,5206.15,5063.24,2010-11-25,0.010307041,0.02822501,2024.25,2041.34,2042.02,1997.9,2014.15,1981.26,0.013499491,0.016600547,0.011624463,0,1,-0.00319245,970720000.0,0.00048232963291061637,272890000.0,0.00016383350544124653,978145666.6666666,251386847.50451797,445576333.3333333,167374567.29069453
214,5255.26,5227.65,5256.4,5169.03,5259.81,5206.15,2010-11-26,-0.006114289,0.010307041,2034.15,2018.4,2040.98,2008.6,2041.34,2014.15,-0.011237716000000002,0.013499491,-0.00319245,0,1,0.005123427,895500000.0,0.0005496900834718321,273530000.0,0.0003773788344385576,980384333.3333334,250998477.52317122,439737666.6666667,170314605.17450413
215,5214.45,5248.75,5273.79,5180.66,5227.65,5259.81,2010-11-29,0.00403623,-0.006114289,2008.98,2011.9,2023.86,1997.33,2018.4,2041.34,-0.003220373,-0.011237716000000002,0.005123427,0,1,0.007256603,781470000.0,0.0002831636264843951,180460000.0,0.0005102268280239297,982431000.0,250012924.79575396,426788666.6666667,167579011.0043483
216,5238.5,5110.88,5257.1,4960.71,5248.75,5227.65,2010-11-30,-0.026267206,0.00403623,2010.07,1979.89,2021.27,1943.39,2011.9,2018.4,-0.015910333999999998,-0.003220373,0.007256603,0,1,-0.010356873,741310000.0,0.00045930132835270143,203570000.0,0.0009942532164091133,979660000.0,251818095.27383164,400038666.6666667,136997786.03127626
217,5090.4,5116.84,5139.96,5071.35,5110.88,5248.75,2010-12-01,0.00116614,-0.026267206,1975.82,1984.31,1992.46,1968.32,1979.89,2011.9,0.0022324470000000003,-0.015910333999999998,-0.010356873,0,1,-0.001066308,732490000.0,0.0004404061915237456,170510000.0,-2.5249592219056538e-05,976320333.3333334,254365076.74854633,388231000.0,138191780.39207366
218,5175.26,5138.49,5192.63,5135.67,5116.84,5110.88,2010-12-02,0.004231127,0.00116614,2016.16,1998.15,2019.87,1997.23,1984.31,1979.89,0.006974716999999999,0.0022324470000000003,-0.001066308,0,1,-0.00274359,617050000.0,0.0002873523898141439,149610000.0,0.0003629251769259323,969051000.0,258213426.25037727,375781333.3333333,140479560.8334326
219,5135.83,5100.37,5145.81,5052.43,5138.49,5116.84,2010-12-03,-0.0074185219999999994,0.004231127,2003.91,2008.12,2014.91,1994.92,1998.15,1984.31,0.004989615,0.006974716999999999,-0.00274359,0,1,-0.012408137,650470000.0,0.0003289761832923066,177690000.0,0.00031525693440159763,962804333.3333334,264522446.79209596,367127666.6666667,146227203.06104994
220,5103.86,5016.53,5114.07,4989.28,5100.37,5138.49,2010-12-06,-0.016438023,-0.0074185219999999994,2016.11,2032.03,2038.88,2011.27,2008.12,1998.15,0.011906658999999998,0.004989615,-0.012408137,0,1,-0.028344682000000003,627210000.0,0.0003569460325054674,202280000.0,0.000174258529954896,954243000.0,270469951.3390262,360769666.6666667,150259736.1693352
221,4999.59,5084.58,5088.76,4931.88,5016.53,5100.37,2010-12-07,0.013565154,-0.016438023,2023.52,2046.72,2056.06,2000.19,2032.03,2008.12,0.007229224,0.011906658999999998,-0.028344682000000003,0,1,0.00633593,468770000.0,0.0002870870631392908,255090000.0,3.444864936685832e-05,947108000.0,276313416.5495131,356771000.0,152893519.4348422
222,5077.55,5069.97,5133.25,5059.58,5084.58,5016.53,2010-12-08,-0.002873394,0.013565154,2040.02,2018.46,2050.75,2016.06,2046.72,2032.03,-0.013807458,0.007229224,0.00633593,0,1,0.010934063999999999,569780000.0,0.0004111728854105934,245570000.0,0.00036159296359628,928810333.3333334,289345509.6336316,342993666.6666667,142083284.50021088
223,5047.04,4964.9,5047.04,4964.25,5069.97,5084.58,2010-12-09,-0.020723988999999998,-0.002873394,2007.77,1996.38,2026.28,1994.45,2018.46,2046.72,-0.010939033,-0.013807458,0.010934063999999999,0,1,-0.009784956,475980000.0,0.0002011989087917776,175700000.0,2.4771237620457853e-05,915029666.6666666,296424162.2852672,338856333.3333333,143082720.6002453
224,4944.93,5039.16,5045.95,4935.28,4964.9,5069.97,2010-12-10,0.014956998,-0.020723988999999998,1988.07,2021.65,2026.64,1985.18,1996.38,2018.46,0.012657911,-0.010939033,-0.009784956,0,1,0.002299087,605110000.0,0.00014905801378173322,242450000.0,0.0003406216344830071,896665666.6666666,306159963.7697328,331586333.3333333,145711438.82116246
225,5063.01,5179.02,5179.52,5063.01,5039.16,4964.9,2010-12-13,0.027754626,0.014956998,2027.45,2074.33,2074.57,2021.81,2021.65,1996.38,0.026057922999999997,0.012657911,0.002299087,0,1,0.001696703,596300000.0,0.00040496761063102404,283470000.0,0.0003215275029679887,890535000.0,310204354.04925406,327119666.6666667,146341226.50759476
226,5194.94,5244.04,5244.53,5181.2,5179.02,5039.16,2010-12-14,0.012554498999999998,0.027754626,2078.2,2069.92,2084.19,2064.18,2074.33,2021.65,-0.002125988,0.026057922999999997,0.001696703,0,1,0.014680486000000001,792880000.0,0.00040947193572082874,413970000.0,0.00033273376958420364,882327333.3333334,314742603.00798124,326571000.0,146477474.6799682
227,5244.8,5230.68,5276.14,5211.7,5244.04,5179.02,2010-12-15,-0.002547654,0.012554498999999998,2070.05,2054.02,2076.33,2052.27,2069.92,2074.33,-0.007681456,-0.002125988,0.014680486000000001,0,1,0.005133802,808080000.0,0.0004043941622269287,304250000.0,0.0004446055334057508,875173333.3333334,314238077.75254977,327057666.6666667,146751684.774053
228,5219.08,5216.85,5250.39,5200.88,5230.68,5244.04,2010-12-16,-0.002644016,-0.002547654,2053.03,2036.55,2056.49,2032.81,2054.02,2069.92,-0.008505273,-0.007681456,0.005133802,0,1,0.005861257,688380000.0,0.00040540359640561796,217420000.0,0.00026777672289979293,865166000.0,311324788.09736353,322846666.6666667,145485749.16188675
229,5212.14,5228.34,5230.33,5187.4,5216.85,5230.68,2010-12-17,0.002202479,-0.002644016,2036.51,2032.14,2036.85,2023.89,2036.55,2054.02,-0.002165427,-0.008505273,0.005861257,0,1,0.004367905,601440000.0,0.00034129823713713314,294690000.0,0.0005108230636612365,853382000.0,311095012.1077941,319096333.3333333,146741580.4430345
230,5246.42,5163.53,5264.21,5043.66,5228.34,5216.85,2010-12-20,-0.012395904,0.002202479,2039.29,1999.53,2045.03,1969.98,2032.14,2036.55,-0.016047123,-0.002165427,0.004367905,0,1,0.0036512190000000003,685480000.0,0.0005032125240604923,171730000.0,0.0006202924235712004,837220000.0,311171909.4400266,315553666.6666667,145977739.0559433
